Algorithm,Allocation,Processes,MessageSize,Latency, MinLatency, MaxLatency
Chain,socket,44,1,4.64,0.65,8.22
Chain,socket,44,2,4.65,0.66,8.24
Chain,socket,44,4,4.63,0.64,8.21
Chain,socket,44,8,4.61,0.65,8.20
Chain,socket,44,16,4.67,0.66,8.19
Chain,socket,44,32,6.84,0.88,12.40
Chain,socket,44,64,5.94,0.84,10.64
Chain,socket,44,128,8.56,1.37,15.31
Chain,socket,44,256,8.92,1.44,15.66
Chain,socket,44,512,9.92,1.68,17.47
Chain,socket,44,1024,11.78,2.20,20.32
Chain,socket,44,2048,15.25,2.99,26.57
Chain,socket,44,4096,21.33,4.45,36.25
Chain,socket,44,8192,32.52,6.83,54.96
Chain,socket,44,16384,57.38,11.70,96.94
Chain,socket,44,32768,93.17,18.33,157.58
Chain,socket,44,65536,162.58,32.08,275.68
Chain,socket,44,131072,299.62,61.21,520.65
Chain,socket,44,262144,573.52,110.10,997.16
Chain,socket,44,524288,1116.40,207.74,1941.10
Chain,socket,44,1048576,2096.42,377.93,3726.69
Chain,socket,46,1,4.71,0.33,10.35
Chain,socket,46,2,4.74,0.31,10.44
Chain,socket,46,4,4.70,0.31,10.42
Chain,socket,46,8,4.68,0.31,10.42
Chain,socket,46,16,4.69,0.31,10.36
Chain,socket,46,32,7.26,0.73,13.57
Chain,socket,46,64,6.25,0.48,11.99
Chain,socket,46,128,8.90,1.16,16.25
Chain,socket,46,256,9.67,1.50,16.51
Chain,socket,46,512,10.67,1.61,18.64
Chain,socket,46,1024,12.47,1.93,21.22
Chain,socket,46,2048,16.18,2.60,27.36
Chain,socket,46,4096,23.23,4.26,38.25
Chain,socket,46,8192,35.13,6.44,57.21
Chain,socket,46,16384,59.67,8.85,99.94
Chain,socket,46,32768,95.58,14.90,162.33
Chain,socket,46,65536,163.54,25.80,280.34
Chain,socket,46,131072,294.88,48.03,526.36
Chain,socket,46,262144,565.37,91.68,1014.51
Chain,socket,46,524288,1094.41,170.29,1968.94
Chain,socket,46,1048576,2136.75,325.29,3860.12
Chain,socket,48,1,4.78,0.36,9.08
Chain,socket,48,2,4.72,0.36,9.07
Chain,socket,48,4,4.71,0.35,9.03
Chain,socket,48,8,4.69,0.34,8.97
Chain,socket,48,16,4.71,0.34,8.99
Chain,socket,48,32,7.38,0.73,13.56
Chain,socket,48,64,6.22,0.57,11.64
Chain,socket,48,128,9.28,1.01,17.34
Chain,socket,48,256,9.73,1.10,18.19
Chain,socket,48,512,10.84,1.29,19.72
Chain,socket,48,1024,12.83,1.63,23.09
Chain,socket,48,2048,16.62,2.24,29.77
Chain,socket,48,4096,23.74,4.03,41.04
Chain,socket,48,8192,36.03,6.45,62.33
Chain,socket,48,16384,61.75,8.94,100.60
Chain,socket,48,32768,99.80,15.11,161.28
Chain,socket,48,65536,172.28,26.10,280.20
Chain,socket,48,131072,309.13,48.23,530.63
Chain,socket,48,262144,590.74,92.09,1012.49
Chain,socket,48,524288,1142.78,167.65,1966.14
Chain,socket,48,1048576,2225.81,322.21,3838.96
Chain,node,2,1,1.02,0.12,1.93
Chain,node,2,2,1.01,0.11,1.92
Chain,node,2,4,1.02,0.12,1.92
Chain,node,2,8,1.01,0.12,1.91
Chain,node,2,16,1.02,0.12,1.92
Chain,node,2,32,1.03,0.10,1.96
Chain,node,2,64,1.29,0.12,2.45
Chain,node,2,128,1.11,0.13,2.10
Chain,node,2,256,1.25,0.14,2.35
Chain,node,2,512,1.29,0.17,2.40
Chain,node,2,1024,1.42,0.22,2.62
Chain,node,2,2048,1.77,0.27,3.27
Chain,node,2,4096,3.15,3.03,3.28
Chain,node,2,8192,3.94,3.87,4.01
Chain,node,2,16384,5.51,5.32,5.70
Chain,node,2,32768,8.16,8.02,8.31
Chain,node,2,65536,11.75,10.81,12.68
Chain,node,2,131072,17.09,16.09,18.09
Chain,node,2,262144,28.31,27.38,29.25
Chain,node,2,524288,49.85,48.91,50.79
Chain,node,2,1048576,93.86,92.90,94.82
Chain,node,4,1,0.34,0.27,0.43
Chain,node,4,2,0.33,0.25,0.41
Chain,node,4,4,0.34,0.28,0.43
Chain,node,4,8,0.32,0.25,0.41
Chain,node,4,16,0.33,0.26,0.43
Chain,node,4,32,0.47,0.42,0.51
Chain,node,4,64,0.73,0.38,1.15
Chain,node,4,128,0.78,0.61,1.00
Chain,node,4,256,1.12,0.83,1.64
Chain,node,4,512,1.29,0.88,1.88
Chain,node,4,1024,1.46,1.05,2.17
Chain,node,4,2048,2.13,1.56,3.12
Chain,node,4,4096,3.24,2.27,4.85
Chain,node,4,8192,4.99,3.49,7.33
Chain,node,4,16384,5.77,4.78,7.30
Chain,node,4,32768,9.54,7.90,12.47
Chain,node,4,65536,15.36,12.15,20.76
Chain,node,4,131072,24.90,15.19,31.39
Chain,node,4,262144,43.76,22.12,53.33
Chain,node,4,524288,83.85,41.77,100.38
Chain,node,4,1048576,166.60,91.37,194.09
Chain,node,6,1,0.76,0.40,2.26
Chain,node,6,2,0.74,0.38,2.25
Chain,node,6,4,0.75,0.40,2.25
Chain,node,6,8,0.74,0.38,2.26
Chain,node,6,16,0.75,0.40,2.25
Chain,node,6,32,0.79,0.41,2.33
Chain,node,6,64,1.09,0.43,2.71
Chain,node,6,128,0.98,0.43,2.77
Chain,node,6,256,1.34,0.59,3.25
Chain,node,6,512,1.44,0.60,3.49
Chain,node,6,1024,1.68,0.67,3.86
Chain,node,6,2048,2.37,0.94,5.35
Chain,node,6,4096,3.67,1.43,7.57
Chain,node,6,8192,5.38,2.67,10.38
Chain,node,6,16384,8.09,5.89,13.73
Chain,node,6,32768,13.08,10.11,18.61
Chain,node,6,65536,21.02,16.30,27.63
Chain,node,6,131072,34.12,27.42,44.53
Chain,node,6,262144,71.45,19.81,100.19
Chain,node,6,524288,137.13,43.15,188.33
Chain,node,6,1048576,273.77,110.97,364.83
Chain,node,8,1,1.40,0.39,2.73
Chain,node,8,2,1.34,0.35,2.64
Chain,node,8,4,1.33,0.35,2.65
Chain,node,8,8,1.33,0.35,2.64
Chain,node,8,16,1.34,0.34,2.65
Chain,node,8,32,1.38,0.35,2.72
Chain,node,8,64,1.59,0.37,3.12
Chain,node,8,128,1.65,0.39,3.21
Chain,node,8,256,2.03,0.53,3.88
Chain,node,8,512,2.21,0.55,4.15
Chain,node,8,1024,2.48,0.60,4.54
Chain,node,8,2048,3.42,0.78,6.13
Chain,node,8,4096,5.03,1.10,8.59
Chain,node,8,8192,7.13,2.04,11.75
Chain,node,8,16384,10.85,4.26,17.66
Chain,node,8,32768,16.70,7.85,26.70
Chain,node,8,65536,27.29,15.21,43.24
Chain,node,8,131072,46.78,26.74,71.73
Chain,node,8,262144,139.08,92.10,160.86
Chain,node,8,524288,271.65,177.47,309.56
Chain,node,8,1048576,537.72,347.69,607.15
Chain,node,10,1,2.38,0.49,5.33
Chain,node,10,2,2.36,0.50,5.27
Chain,node,10,4,2.37,0.49,5.31
Chain,node,10,8,2.37,0.49,5.29
Chain,node,10,16,2.37,0.49,5.31
Chain,node,10,32,2.46,0.54,5.39
Chain,node,10,64,2.85,0.51,6.93
Chain,node,10,128,2.94,1.00,6.19
Chain,node,10,256,3.28,1.13,6.94
Chain,node,10,512,3.47,1.25,7.22
Chain,node,10,1024,3.99,1.60,8.00
Chain,node,10,2048,5.07,1.99,10.36
Chain,node,10,4096,6.95,2.96,13.39
Chain,node,10,8192,9.68,4.18,17.43
Chain,node,10,16384,14.08,8.44,22.60
Chain,node,10,32768,20.13,11.59,31.98
Chain,node,10,65536,37.95,17.34,54.36
Chain,node,10,131072,66.68,27.17,94.16
Chain,node,10,262144,135.10,56.23,174.79
Chain,node,10,524288,261.52,99.89,340.92
Chain,node,10,1048576,501.20,185.94,652.77
Chain,node,12,1,2.44,0.50,4.55
Chain,node,12,2,2.45,0.52,4.57
Chain,node,12,4,2.45,0.51,4.57
Chain,node,12,8,2.44,0.50,4.54
Chain,node,12,16,2.45,0.51,4.56
Chain,node,12,32,2.53,0.53,4.64
Chain,node,12,64,3.02,0.53,6.24
Chain,node,12,128,3.02,0.63,5.37
Chain,node,12,256,3.43,0.79,6.47
Chain,node,12,512,3.66,0.94,6.81
Chain,node,12,1024,4.15,1.17,7.65
Chain,node,12,2048,5.48,1.48,9.56
Chain,node,12,4096,7.69,2.86,13.20
Chain,node,12,8192,10.55,4.55,17.81
Chain,node,12,16384,14.33,7.46,23.90
Chain,node,12,32768,20.27,11.21,31.97
Chain,node,12,65536,31.44,17.84,47.74
Chain,node,12,131072,54.95,29.21,80.60
Chain,node,12,262144,115.23,59.86,146.35
Chain,node,12,524288,225.40,131.60,283.59
Chain,node,12,1048576,410.30,245.60,531.25
Chain,node,14,1,2.12,0.41,4.47
Chain,node,14,2,2.13,0.42,4.47
Chain,node,14,4,2.11,0.41,4.45
Chain,node,14,8,2.12,0.41,4.46
Chain,node,14,16,2.13,0.41,4.46
Chain,node,14,32,2.20,0.43,4.62
Chain,node,14,64,2.98,0.45,5.76
Chain,node,14,128,2.59,0.46,5.53
Chain,node,14,256,3.20,0.59,6.53
Chain,node,14,512,3.40,0.63,7.04
Chain,node,14,1024,4.00,0.69,8.10
Chain,node,14,2048,5.23,0.97,11.16
Chain,node,14,4096,7.72,1.67,15.55
Chain,node,14,8192,10.98,3.12,20.95
Chain,node,14,16384,15.26,5.80,28.06
Chain,node,14,32768,22.13,7.90,36.95
Chain,node,14,65536,35.69,13.64,54.66
Chain,node,14,131072,60.83,25.20,89.02
Chain,node,14,262144,195.93,82.50,255.22
Chain,node,14,524288,344.46,157.90,427.51
Chain,node,14,1048576,661.35,287.69,820.77
Chain,node,16,1,2.49,0.36,4.85
Chain,node,16,2,2.49,0.36,4.84
Chain,node,16,4,2.50,0.36,4.86
Chain,node,16,8,2.49,0.35,4.82
Chain,node,16,16,2.49,0.35,4.83
Chain,node,16,32,2.55,0.36,4.94
Chain,node,16,64,3.40,0.38,6.69
Chain,node,16,128,3.01,0.39,5.86
Chain,node,16,256,3.71,0.53,7.17
Chain,node,16,512,3.99,0.55,7.63
Chain,node,16,1024,4.75,0.60,8.82
Chain,node,16,2048,6.17,0.78,11.73
Chain,node,16,4096,8.90,1.34,16.28
Chain,node,16,8192,12.56,2.19,22.45
Chain,node,16,16384,18.18,4.19,31.70
Chain,node,16,32768,26.99,7.81,45.70
Chain,node,16,65536,42.89,15.40,71.81
Chain,node,16,131072,73.15,28.54,116.26
Chain,node,16,262144,240.84,97.18,313.64
Chain,node,16,524288,490.63,182.41,633.22
Chain,node,16,1048576,990.72,352.46,1279.45
Chain,node,18,1,3.39,0.57,7.12
Chain,node,18,2,3.37,0.56,7.06
Chain,node,18,4,3.38,0.55,7.10
Chain,node,18,8,3.39,0.61,7.03
Chain,node,18,16,3.40,0.59,7.08
Chain,node,18,32,3.54,0.60,7.19
Chain,node,18,64,4.17,0.61,9.17
Chain,node,18,128,4.52,1.39,8.16
Chain,node,18,256,5.39,1.63,9.84
Chain,node,18,512,5.57,1.77,10.01
Chain,node,18,1024,6.50,2.24,10.95
Chain,node,18,2048,8.45,2.66,14.81
Chain,node,18,4096,11.63,3.83,20.04
Chain,node,18,8192,16.20,5.71,26.87
Chain,node,18,16384,19.56,7.37,34.64
Chain,node,18,32768,29.34,11.50,50.65
Chain,node,18,65536,48.66,17.42,82.83
Chain,node,18,131072,88.46,27.85,149.36
Chain,node,18,262144,202.63,57.25,290.08
Chain,node,18,524288,366.99,100.71,541.74
Chain,node,18,1048576,708.77,188.20,1050.22
Chain,node,20,1,3.90,0.58,7.48
Chain,node,20,2,3.89,0.57,7.47
Chain,node,20,4,3.88,0.57,7.47
Chain,node,20,8,3.88,0.58,7.45
Chain,node,20,16,3.89,0.58,7.49
Chain,node,20,32,4.01,0.60,7.65
Chain,node,20,64,4.95,0.59,10.21
Chain,node,20,128,5.16,0.95,9.88
Chain,node,20,256,5.70,1.08,11.13
Chain,node,20,512,6.04,1.14,11.74
Chain,node,20,1024,6.89,1.42,13.28
Chain,node,20,2048,9.11,1.91,17.39
Chain,node,20,4096,12.45,3.08,23.51
Chain,node,20,8192,17.02,4.94,31.07
Chain,node,20,16384,22.10,7.80,39.93
Chain,node,20,32768,30.27,11.48,54.27
Chain,node,20,65536,46.16,18.04,80.76
Chain,node,20,131072,77.59,31.37,133.27
Chain,node,20,262144,176.69,65.86,259.08
Chain,node,20,524288,347.60,139.82,516.36
Chain,node,20,1048576,638.19,251.52,915.15
Chain,node,22,1,3.39,0.43,7.39
Chain,node,22,2,3.39,0.43,7.35
Chain,node,22,4,3.39,0.42,7.40
Chain,node,22,8,3.38,0.42,7.36
Chain,node,22,16,3.39,0.40,7.40
Chain,node,22,32,3.51,0.46,7.60
Chain,node,22,64,4.36,0.41,9.98
Chain,node,22,128,4.47,0.52,9.61
Chain,node,22,256,5.06,0.65,10.43
Chain,node,22,512,5.44,0.70,11.08
Chain,node,22,1024,6.13,0.80,12.31
Chain,node,22,2048,8.44,1.08,17.83
Chain,node,22,4096,12.01,1.81,24.50
Chain,node,22,8192,16.92,3.18,33.37
Chain,node,22,16384,23.46,6.06,43.45
Chain,node,22,32768,33.33,8.58,56.55
Chain,node,22,65536,51.76,15.17,86.60
Chain,node,22,131072,86.92,28.54,143.33
Chain,node,22,262144,279.11,83.38,389.98
Chain,node,22,524288,525.47,153.96,745.23
Chain,node,22,1048576,1007.20,284.06,1431.33
Chain,node,24,1,3.86,0.34,7.37
Chain,node,24,2,3.85,0.34,7.34
Chain,node,24,4,3.85,0.34,7.36
Chain,node,24,8,3.85,0.34,7.35
Chain,node,24,16,3.85,0.34,7.37
Chain,node,24,32,3.94,0.34,7.54
Chain,node,24,64,4.71,0.36,10.01
Chain,node,24,128,4.78,0.38,9.29
Chain,node,24,256,5.53,0.52,10.65
Chain,node,24,512,5.93,0.55,11.41
Chain,node,24,1024,6.69,0.61,12.76
Chain,node,24,2048,9.33,0.85,17.54
Chain,node,24,4096,13.34,1.53,24.64
Chain,node,24,8192,18.96,2.51,34.81
Chain,node,24,16384,26.92,4.80,49.18
Chain,node,24,32768,37.79,9.09,67.17
Chain,node,24,65536,59.12,16.16,101.89
Chain,node,24,131072,98.59,28.37,165.31
Chain,node,24,262144,342.95,96.83,491.00
Chain,node,24,524288,691.90,182.48,990.58
Chain,node,24,1048576,1372.53,352.54,1961.76
Chain,node,26,1,4.30,0.33,9.25
Chain,node,26,2,4.29,0.34,9.20
Chain,node,26,4,4.31,0.36,9.26
Chain,node,26,8,4.29,0.35,9.22
Chain,node,26,16,4.31,0.35,9.26
Chain,node,26,32,4.47,0.38,9.46
Chain,node,26,64,5.58,0.48,13.05
Chain,node,26,128,5.46,0.53,11.15
Chain,node,26,256,6.33,0.68,13.00
Chain,node,26,512,6.75,0.75,13.81
Chain,node,26,1024,7.68,0.98,15.19
Chain,node,26,2048,10.46,1.41,21.14
Chain,node,26,4096,14.41,2.27,28.54
Chain,node,26,8192,20.37,3.74,38.22
Chain,node,26,16384,28.04,7.72,51.08
Chain,node,26,32768,41.74,11.62,73.78
Chain,node,26,65536,71.60,17.88,118.20
Chain,node,26,131072,132.46,36.31,205.42
Chain,node,26,262144,271.22,57.37,423.21
Chain,node,26,524288,503.54,100.47,789.41
Chain,node,26,1048576,886.16,186.85,1363.96
Chain,node,28,1,4.63,0.35,8.92
Chain,node,28,2,4.62,0.35,8.91
Chain,node,28,4,4.62,0.34,8.91
Chain,node,28,8,4.59,0.33,8.88
Chain,node,28,16,4.62,0.33,8.92
Chain,node,28,32,4.82,0.38,9.26
Chain,node,28,64,5.87,0.40,12.58
Chain,node,28,128,5.77,0.51,11.01
Chain,node,28,256,6.76,0.67,13.25
Chain,node,28,512,7.23,0.72,14.19
Chain,node,28,1024,8.16,0.96,15.98
Chain,node,28,2048,11.11,1.40,21.09
Chain,node,28,4096,15.26,2.29,28.87
Chain,node,28,8192,21.01,3.57,39.27
Chain,node,28,16384,28.92,7.62,52.83
Chain,node,28,32768,40.10,10.95,70.22
Chain,node,28,65536,62.34,18.57,108.33
Chain,node,28,131072,113.34,30.58,183.13
Chain,node,28,262144,223.98,59.57,341.77
Chain,node,28,524288,446.41,133.62,679.29
Chain,node,28,1048576,833.81,256.87,1272.52
Chain,node,30,1,4.42,0.42,9.00
Chain,node,30,2,4.39,0.42,8.96
Chain,node,30,4,4.42,0.42,9.00
Chain,node,30,8,4.37,0.41,8.97
Chain,node,30,16,4.40,0.41,9.00
Chain,node,30,32,4.82,0.44,9.91
Chain,node,30,64,5.69,0.46,12.53
Chain,node,30,128,5.37,0.46,11.09
Chain,node,30,256,6.63,0.61,13.30
Chain,node,30,512,7.08,0.64,14.20
Chain,node,30,1024,7.97,0.70,15.80
Chain,node,30,2048,10.93,1.07,22.83
Chain,node,30,4096,15.64,1.85,31.37
Chain,node,30,8192,22.06,3.35,42.42
Chain,node,30,16384,30.83,6.15,56.69
Chain,node,30,32768,43.12,9.10,74.87
Chain,node,30,65536,67.14,16.50,114.18
Chain,node,30,131072,154.41,47.14,238.73
Chain,node,30,262144,350.75,85.13,528.10
Chain,node,30,524288,689.02,153.40,1050.09
Chain,node,30,1048576,1318.48,282.01,2013.80
Chain,node,32,1,4.86,0.37,9.41
Chain,node,32,2,4.86,0.37,9.40
Chain,node,32,4,4.85,0.37,9.39
Chain,node,32,8,4.85,0.38,9.40
Chain,node,32,16,4.85,0.37,9.41
Chain,node,32,32,5.30,0.38,10.42
Chain,node,32,64,6.68,0.41,13.16
Chain,node,32,128,6.62,0.42,13.54
Chain,node,32,256,8.00,0.57,16.09
Chain,node,32,512,8.56,0.60,17.14
Chain,node,32,1024,9.53,0.64,18.99
Chain,node,32,2048,12.96,0.90,25.49
Chain,node,32,4096,18.14,1.64,34.68
Chain,node,32,8192,25.42,2.63,47.82
Chain,node,32,16384,33.97,5.04,62.51
Chain,node,32,32768,47.05,9.80,84.27
Chain,node,32,65536,74.77,17.16,129.67
Chain,node,32,131072,174.14,53.76,271.31
Chain,node,32,262144,435.88,96.30,665.66
Chain,node,32,524288,879.12,182.08,1341.37
Chain,node,32,1048576,1728.42,352.03,2634.29
Chain,node,34,1,5.54,0.61,11.47
Chain,node,34,2,5.53,0.61,11.45
Chain,node,34,4,5.54,0.61,11.48
Chain,node,34,8,5.53,0.61,11.44
Chain,node,34,16,5.59,0.61,11.56
Chain,node,34,32,5.84,0.65,11.83
Chain,node,34,64,7.24,0.60,15.44
Chain,node,34,128,7.97,1.62,15.43
Chain,node,34,256,9.24,1.78,17.97
Chain,node,34,512,9.85,1.99,18.95
Chain,node,34,1024,11.25,2.43,20.91
Chain,node,34,2048,15.01,3.04,28.34
Chain,node,34,4096,20.24,4.13,38.06
Chain,node,34,8192,28.39,6.15,51.88
Chain,node,34,16384,34.51,7.87,63.72
Chain,node,34,32768,50.80,12.03,92.07
Chain,node,34,65536,86.68,18.85,150.68
Chain,node,34,131072,170.73,33.83,286.41
Chain,node,34,262144,337.67,57.88,543.57
Chain,node,34,524288,683.01,101.77,1115.76
Chain,node,34,1048576,1309.18,188.85,2168.24
Chain,node,36,1,6.21,0.59,11.97
Chain,node,36,2,6.18,0.58,11.93
Chain,node,36,4,6.18,0.58,11.94
Chain,node,36,8,6.18,0.58,11.94
Chain,node,36,16,6.56,0.59,12.58
Chain,node,36,32,6.39,0.61,12.32
Chain,node,36,64,8.13,0.60,16.66
Chain,node,36,128,8.47,0.96,16.76
Chain,node,36,256,10.06,1.10,20.18
Chain,node,36,512,10.62,1.17,21.16
Chain,node,36,1024,11.83,1.48,23.23
Chain,node,36,2048,15.99,2.00,31.25
Chain,node,36,4096,21.93,3.31,42.55
Chain,node,36,8192,30.08,5.48,56.74
Chain,node,36,16384,36.91,8.34,68.11
Chain,node,36,32768,51.00,12.17,94.30
Chain,node,36,65536,78.62,19.30,142.98
Chain,node,36,131072,151.12,33.60,242.44
Chain,node,36,262144,276.18,63.37,444.05
Chain,node,36,524288,535.78,129.69,862.99
Chain,node,36,1048576,1012.23,254.56,1619.82
Chain,node,38,1,5.84,0.42,11.83
Chain,node,38,2,5.82,0.43,11.79
Chain,node,38,4,5.83,0.43,11.81
Chain,node,38,8,5.84,0.42,11.83
Chain,node,38,16,6.12,0.43,12.36
Chain,node,38,32,6.00,0.46,12.21
Chain,node,38,64,7.67,0.41,16.56
Chain,node,38,128,7.85,0.35,17.15
Chain,node,38,256,9.42,0.62,19.91
Chain,node,38,512,10.07,0.69,21.11
Chain,node,38,1024,11.17,0.81,23.03
Chain,node,38,2048,15.51,1.17,32.19
Chain,node,38,4096,21.62,1.97,43.17
Chain,node,38,8192,29.48,3.31,56.60
Chain,node,38,16384,39.02,6.43,71.76
Chain,node,38,32768,54.25,9.97,96.74
Chain,node,38,65536,83.85,17.88,147.92
Chain,node,38,131072,199.56,47.52,314.05
Chain,node,38,262144,409.92,85.32,653.14
Chain,node,38,524288,826.84,153.27,1299.59
Chain,node,38,1048576,1602.02,282.58,2508.43
Chain,node,40,1,6.30,0.37,12.29
Chain,node,40,2,6.29,0.37,12.27
Chain,node,40,4,6.32,0.37,12.33
Chain,node,40,8,6.31,0.37,12.34
Chain,node,40,16,6.78,0.37,13.02
Chain,node,40,32,6.49,0.37,12.67
Chain,node,40,64,8.19,0.29,17.17
Chain,node,40,128,8.40,0.28,17.47
Chain,node,40,256,10.25,0.57,20.97
Chain,node,40,512,10.86,0.58,22.03
Chain,node,40,1024,12.05,0.64,24.09
Chain,node,40,2048,16.87,1.04,32.90
Chain,node,40,4096,24.05,1.91,45.47
Chain,node,40,8192,33.07,3.10,62.19
Chain,node,40,16384,43.52,5.98,80.65
Chain,node,40,32768,60.17,11.68,109.26
Chain,node,40,65536,92.34,19.17,164.04
Chain,node,40,131072,213.82,53.17,332.31
Chain,node,40,262144,525.74,96.17,839.86
Chain,node,40,524288,1056.47,182.07,1685.10
Chain,node,40,1048576,2068.14,351.91,3287.63
Chain,node,42,1,6.76,0.50,14.46
Chain,node,42,2,6.77,0.51,14.46
Chain,node,42,4,6.78,0.50,14.50
Chain,node,42,8,7.15,0.50,15.10
Chain,node,42,16,6.78,0.50,14.51
Chain,node,42,32,7.07,0.53,15.06
Chain,node,42,64,8.69,0.51,19.71
Chain,node,42,128,9.19,1.10,19.59
Chain,node,42,256,10.76,1.24,22.95
Chain,node,42,512,11.35,1.32,24.04
Chain,node,42,1024,12.69,1.60,26.13
Chain,node,42,2048,17.70,2.20,36.21
Chain,node,42,4096,24.11,3.37,47.76
Chain,node,42,8192,33.81,5.15,65.81
Chain,node,42,16384,44.62,9.18,83.02
Chain,node,42,32768,65.08,12.60,115.78
Chain,node,42,65536,105.82,19.73,181.17
Chain,node,42,131072,210.49,36.38,345.18
Chain,node,42,262144,409.30,58.33,698.07
Chain,node,42,524288,829.30,101.56,1411.13
Chain,node,42,1048576,1388.09,187.85,2321.21
Chain,node,44,1,6.85,0.47,13.44
Chain,node,44,2,6.91,0.47,13.55
Chain,node,44,4,6.85,0.47,13.45
Chain,node,44,8,7.23,0.47,14.03
Chain,node,44,16,6.85,0.47,13.45
Chain,node,44,32,7.08,0.50,13.81
Chain,node,44,64,9.22,0.50,18.78
Chain,node,44,128,9.40,0.70,18.37
Chain,node,44,256,11.21,0.85,22.14
Chain,node,44,512,11.89,1.00,23.46
Chain,node,44,1024,13.18,1.27,25.79
Chain,node,44,2048,18.48,1.63,36.21
Chain,node,44,4096,24.91,3.08,47.98
Chain,node,44,8192,34.64,4.53,65.51
Chain,node,44,16384,43.94,8.56,81.43
Chain,node,44,32768,62.48,13.01,113.72
Chain,node,44,65536,97.24,20.56,174.12
Chain,node,44,131072,181.75,33.45,298.68
Chain,node,44,262144,326.87,61.54,542.60
Chain,node,44,524288,637.63,130.89,1059.40
Chain,node,44,1048576,1196.52,255.40,1974.69
Chain,node,46,1,7.05,0.44,13.74
Chain,node,46,2,6.96,0.44,13.61
Chain,node,46,4,6.99,0.44,13.63
Chain,node,46,8,7.29,0.44,14.29
Chain,node,46,16,6.99,0.44,13.62
Chain,node,46,32,7.18,0.47,14.13
Chain,node,46,64,9.28,0.50,18.56
Chain,node,46,128,9.43,0.53,19.27
Chain,node,46,256,11.47,0.71,23.22
Chain,node,46,512,12.32,0.74,24.58
Chain,node,46,1024,13.61,0.87,26.90
Chain,node,46,2048,19.18,1.38,38.76
Chain,node,46,4096,26.20,2.34,51.79
Chain,node,46,8192,36.52,4.23,69.79
Chain,node,46,16384,48.12,7.51,88.66
Chain,node,46,32768,67.41,11.70,120.65
Chain,node,46,65536,104.41,21.60,182.28
Chain,node,46,131072,233.23,47.93,383.42
Chain,node,46,262144,485.98,85.99,807.98
Chain,node,46,524288,971.63,153.49,1590.88
Chain,node,46,1048576,1911.76,278.83,3132.26
Chain,node,48,1,7.24,0.35,14.11
Chain,node,48,2,7.38,0.35,14.41
Chain,node,48,4,7.37,0.35,14.23
Chain,node,48,8,7.24,0.36,14.12
Chain,node,48,16,7.27,0.35,14.16
Chain,node,48,32,7.44,0.36,14.52
Chain,node,48,64,9.53,0.38,20.00
Chain,node,48,128,9.94,0.42,20.92
Chain,node,48,256,12.06,0.57,25.14
Chain,node,48,512,12.87,0.60,26.49
Chain,node,48,1024,14.55,0.66,29.41
Chain,node,48,2048,19.80,0.97,39.44
Chain,node,48,4096,27.64,1.95,53.93
Chain,node,48,8192,39.05,3.55,74.02
Chain,node,48,16384,51.50,6.91,96.28
Chain,node,48,32768,71.62,11.93,130.36
Chain,node,48,65536,110.93,20.09,196.84
Chain,node,48,131072,249.60,53.64,402.62
Chain,node,48,262144,602.82,96.61,989.19
Chain,node,48,524288,1228.37,182.61,2018.37
Chain,node,48,1048576,2413.77,352.74,3957.34
