Algorithm,Allocation,Processes,MessageSize,Latency
Pipeline,core,41,8192,49.79
Pipeline,core,41,16384,112.05
Pipeline,core,41,32768,159.85
Pipeline,core,41,65536,253.44
Pipeline,core,41,131072,442.44
Pipeline,core,41,262144,810.72
Pipeline,core,41,524288,1546.85
Pipeline,core,41,1048576,3127.08
Pipeline,core,42,1,8.76
Pipeline,core,42,2,11.0
Pipeline,core,42,4,8.69
Pipeline,core,42,8,8.73
Pipeline,core,42,16,8.65
Pipeline,core,42,32,10.18
Pipeline,core,42,64,10.2
Pipeline,core,42,128,13.33
Pipeline,core,42,256,13.8
Pipeline,core,42,512,14.57
Pipeline,core,42,1024,17.31
Pipeline,core,42,2048,22.4
Pipeline,core,42,4096,33.02
Pipeline,core,42,8192,50.25
Pipeline,core,42,16384,114.62
Pipeline,core,42,32768,162.94
Pipeline,core,42,65536,257.96
Pipeline,core,42,131072,451.01
Pipeline,core,42,262144,826.61
Pipeline,core,42,524288,1594.51
Pipeline,core,42,1048576,3187.0
Pipeline,core,43,1,8.98
Pipeline,core,43,2,10.87
Pipeline,core,43,4,8.97
Pipeline,core,43,8,8.93
Pipeline,core,43,16,8.9
Pipeline,core,43,32,10.5
Pipeline,core,43,64,10.54
Pipeline,core,43,128,13.74
Pipeline,core,43,256,14.13
Pipeline,core,43,512,14.94
Pipeline,core,43,1024,17.68
Pipeline,core,43,2048,22.99
Pipeline,core,43,4096,33.95
Pipeline,core,43,8192,51.45
Pipeline,core,43,16384,117.02
Pipeline,core,43,32768,166.68
Pipeline,core,43,65536,263.42
Pipeline,core,43,131072,461.02
Pipeline,core,43,262144,847.85
Pipeline,core,43,524288,1611.89
Pipeline,core,43,1048576,3257.13
Pipeline,core,44,1,9.07
Pipeline,core,44,2,10.46
Pipeline,core,44,4,9.0
Pipeline,core,44,8,8.99
Pipeline,core,44,16,8.97
Pipeline,core,44,32,10.65
Pipeline,core,44,64,10.6
Pipeline,core,44,128,14.02
Pipeline,core,44,256,14.47
Pipeline,core,44,512,15.26
Pipeline,core,44,1024,18.18
Pipeline,core,44,2048,23.33
Pipeline,core,44,4096,35.21
Pipeline,core,44,8192,52.72
Pipeline,core,44,16384,120.0
Pipeline,core,44,32768,170.14
Pipeline,core,44,65536,269.76
Pipeline,core,44,131072,467.88
Pipeline,core,44,262144,857.3
Pipeline,core,44,524288,1642.56
Pipeline,core,44,1048576,3339.22
Pipeline,core,45,1,9.53
Pipeline,core,45,2,11.46
Pipeline,core,45,4,9.53
Pipeline,core,45,8,9.53
Pipeline,core,45,16,9.51
Pipeline,core,45,32,11.06
Pipeline,core,45,64,11.07
Pipeline,core,45,128,14.4
Pipeline,core,45,256,14.91
Pipeline,core,45,512,15.44
Pipeline,core,45,1024,18.85
Pipeline,core,45,2048,24.12
Pipeline,core,45,4096,36.42
Pipeline,core,45,8192,53.64
Pipeline,core,45,16384,122.91
Pipeline,core,45,32768,173.96
Pipeline,core,45,65536,276.01
Pipeline,core,45,131072,479.88
Pipeline,core,45,262144,878.97
Pipeline,core,45,524288,1676.99
Pipeline,core,45,1048576,3375.29
Pipeline,core,46,1,9.55
Pipeline,core,46,2,11.28
Pipeline,core,46,4,9.52
Pipeline,core,46,8,9.63
Pipeline,core,46,16,9.51
Pipeline,core,46,32,11.03
Pipeline,core,46,64,11.09
Pipeline,core,46,128,14.66
Pipeline,core,46,256,15.57
Pipeline,core,46,512,15.79
Pipeline,core,46,1024,19.17
Pipeline,core,46,2048,24.73
Pipeline,core,46,4096,36.74
Pipeline,core,46,8192,55.64
Pipeline,core,46,16384,125.68
Pipeline,core,46,32768,177.81
Pipeline,core,46,65536,290.18
Pipeline,core,46,131072,490.05
Pipeline,core,46,262144,897.13
Pipeline,core,46,524288,1713.06
Pipeline,core,46,1048576,3453.54
Pipeline,core,47,1,9.77
Pipeline,core,47,2,11.39
Pipeline,core,47,4,9.74
Pipeline,core,47,8,9.74
Pipeline,core,47,16,9.67
Pipeline,core,47,32,11.52
Pipeline,core,47,64,11.49
Pipeline,core,47,128,15.09
Pipeline,core,47,256,15.71
Pipeline,core,47,512,16.11
Pipeline,core,47,1024,19.46
Pipeline,core,47,2048,25.01
Pipeline,core,47,4096,37.57
Pipeline,core,47,8192,56.8
Pipeline,core,47,16384,127.75
Pipeline,core,47,32768,181.63
Pipeline,core,47,65536,288.48
Pipeline,core,47,131072,500.25
Pipeline,core,47,262144,920.98
Pipeline,core,47,524288,1748.17
Pipeline,core,47,1048576,3530.68
Pipeline,core,48,1,9.83
Pipeline,core,48,2,11.64
Pipeline,core,48,4,9.82
Pipeline,core,48,8,9.82
Pipeline,core,48,16,9.77
Pipeline,core,48,32,11.59
Pipeline,core,48,64,11.57
Pipeline,core,48,128,15.39
Pipeline,core,48,256,16.22
Pipeline,core,48,512,16.45
Pipeline,core,48,1024,19.91
Pipeline,core,48,2048,25.65
Pipeline,core,48,4096,38.38
Pipeline,core,48,8192,57.52
Pipeline,core,48,16384,130.91
Pipeline,core,48,32768,186.42
Pipeline,core,48,65536,293.72
Pipeline,core,48,131072,512.92
Pipeline,core,48,262144,935.01
Pipeline,core,48,524288,1785.01
Pipeline,core,48,1048576,3623.08
Pipeline,socket,2,1,0.43
Pipeline,socket,2,2,0.41
Pipeline,socket,2,4,0.39
Pipeline,socket,2,8,0.37
Pipeline,socket,2,16,0.37
Pipeline,socket,2,32,0.58
Pipeline,socket,2,64,0.53
Pipeline,socket,2,128,0.78
Pipeline,socket,2,256,0.82
Pipeline,socket,2,512,0.89
Pipeline,socket,2,1024,1.05
Pipeline,socket,2,2048,1.4
Pipeline,socket,2,4096,2.03
Pipeline,socket,2,8192,3.29
Pipeline,socket,2,16384,3.58
Pipeline,socket,2,32768,5.83
Pipeline,socket,2,65536,7.66
Pipeline,socket,2,131072,10.35
Pipeline,socket,2,262144,15.93
Pipeline,socket,2,524288,29.02
Pipeline,socket,2,1048576,61.01
Pipeline,socket,3,1,0.84
Pipeline,socket,3,2,0.79
Pipeline,socket,3,4,0.77
Pipeline,socket,3,8,0.78
Pipeline,socket,3,16,0.77
Pipeline,socket,3,32,0.99
Pipeline,socket,3,64,0.97
Pipeline,socket,3,128,1.44
Pipeline,socket,3,256,1.5
Pipeline,socket,3,512,1.68
Pipeline,socket,3,1024,2.09
Pipeline,socket,3,2048,2.73
Pipeline,socket,3,4096,4.06
Pipeline,socket,3,8192,6.27
Pipeline,socket,3,16384,11.36
Pipeline,socket,3,32768,18.45
Pipeline,socket,3,65536,28.22
Pipeline,socket,3,131072,47.81
Pipeline,socket,3,262144,86.55
Pipeline,socket,3,524288,155.71
Pipeline,socket,3,1048576,306.77
Pipeline,socket,4,1,0.84
Pipeline,socket,4,2,0.84
Pipeline,socket,4,4,0.83
Pipeline,socket,4,8,0.84
Pipeline,socket,4,16,0.82
Pipeline,socket,4,32,1.23
Pipeline,socket,4,64,1.21
Pipeline,socket,4,128,1.82
Pipeline,socket,4,256,1.87
Pipeline,socket,4,512,2.14
Pipeline,socket,4,1024,2.64
Pipeline,socket,4,2048,3.61
Pipeline,socket,4,4096,5.35
Pipeline,socket,4,8192,8.45
Pipeline,socket,4,16384,16.62
Pipeline,socket,4,32768,27.22
Pipeline,socket,4,65536,42.61
Pipeline,socket,4,131072,73.73
Pipeline,socket,4,262144,135.89
Pipeline,socket,4,524288,251.31
Pipeline,socket,4,1048576,492.04
Pipeline,socket,5,1,1.2
Pipeline,socket,5,2,1.16
Pipeline,socket,5,4,1.15
Pipeline,socket,5,8,1.15
Pipeline,socket,5,16,1.15
Pipeline,socket,5,32,1.66
Pipeline,socket,5,64,1.58
Pipeline,socket,5,128,2.49
Pipeline,socket,5,256,2.57
Pipeline,socket,5,512,3.03
Pipeline,socket,5,1024,3.57
Pipeline,socket,5,2048,4.65
Pipeline,socket,5,4096,6.93
Pipeline,socket,5,8192,10.87
Pipeline,socket,5,16384,21.1
Pipeline,socket,5,32768,33.25
Pipeline,socket,5,65536,59.74
Pipeline,socket,5,131072,114.48
Pipeline,socket,5,262144,212.11
Pipeline,socket,5,524288,423.48
Pipeline,socket,5,1048576,752.27
Pipeline,socket,6,1,1.49
Pipeline,socket,6,2,1.47
Pipeline,socket,6,4,1.46
Pipeline,socket,6,8,1.47
Pipeline,socket,6,16,1.46
Pipeline,socket,6,32,2.06
Pipeline,socket,6,64,1.99
Pipeline,socket,6,128,3.12
Pipeline,socket,6,256,3.49
Pipeline,socket,6,512,3.67
Pipeline,socket,6,1024,4.3
Pipeline,socket,6,2048,5.74
Pipeline,socket,6,4096,8.51
Pipeline,socket,6,8192,13.29
Pipeline,socket,6,16384,25.51
Pipeline,socket,6,32768,40.32
Pipeline,socket,6,65536,68.1
Pipeline,socket,6,131072,145.05
Pipeline,socket,6,262144,301.59
Pipeline,socket,6,524288,578.86
Pipeline,socket,6,1048576,962.44
Pipeline,socket,7,1,1.87
Pipeline,socket,7,2,1.76
Pipeline,socket,7,4,1.74
Pipeline,socket,7,8,1.74
Pipeline,socket,7,16,1.74
Pipeline,socket,7,32,2.63
Pipeline,socket,7,64,2.44
Pipeline,socket,7,128,3.93
Pipeline,socket,7,256,3.82
Pipeline,socket,7,512,4.39
Pipeline,socket,7,1024,5.17
Pipeline,socket,7,2048,6.9
Pipeline,socket,7,4096,10.09
Pipeline,socket,7,8192,15.61
Pipeline,socket,7,16384,30.38
Pipeline,socket,7,32768,47.88
Pipeline,socket,7,65536,80.08
Pipeline,socket,7,131072,163.63
Pipeline,socket,7,262144,295.73
Pipeline,socket,7,524288,592.23
Pipeline,socket,7,1048576,1131.21
Pipeline,socket,8,1,2.29
Pipeline,socket,8,2,2.18
Pipeline,socket,8,4,2.2
Pipeline,socket,8,8,2.2
Pipeline,socket,8,16,2.19
Pipeline,socket,8,32,3.43
Pipeline,socket,8,64,3.03
Pipeline,socket,8,128,4.97
Pipeline,socket,8,256,4.6
Pipeline,socket,8,512,5.22
Pipeline,socket,8,1024,6.08
Pipeline,socket,8,2048,8.03
Pipeline,socket,8,4096,11.46
Pipeline,socket,8,8192,18.0
Pipeline,socket,8,16384,34.52
Pipeline,socket,8,32768,57.54
Pipeline,socket,8,65536,97.46
Pipeline,socket,8,131072,193.2
Pipeline,socket,8,262144,362.76
Pipeline,socket,8,524288,677.89
Pipeline,socket,8,1048576,1268.49
Pipeline,socket,9,1,2.69
Pipeline,socket,9,2,2.68
Pipeline,socket,9,4,2.69
Pipeline,socket,9,8,2.67
Pipeline,socket,9,16,2.68
Pipeline,socket,9,32,4.11
Pipeline,socket,9,64,3.61
Pipeline,socket,9,128,5.19
Pipeline,socket,9,256,5.42
Pipeline,socket,9,512,5.99
Pipeline,socket,9,1024,6.89
Pipeline,socket,9,2048,9.11
Pipeline,socket,9,4096,12.88
Pipeline,socket,9,8192,20.18
Pipeline,socket,9,16384,40.85
Pipeline,socket,9,32768,67.05
Pipeline,socket,9,65536,112.56
Pipeline,socket,9,131072,205.47
Pipeline,socket,9,262144,382.88
Pipeline,socket,9,524288,804.46
Pipeline,socket,9,1048576,1381.51
Pipeline,socket,10,1,3.08
Pipeline,socket,10,2,3.02
Pipeline,socket,10,4,3.03
Pipeline,socket,10,8,3.02
Pipeline,socket,10,16,3.02
Pipeline,socket,10,32,4.91
Pipeline,socket,10,64,3.97
Pipeline,socket,10,128,6.11
Pipeline,socket,10,256,6.29
Pipeline,socket,10,512,7.07
Pipeline,socket,10,1024,8.25
Pipeline,socket,10,2048,10.67
Pipeline,socket,10,4096,14.8
Pipeline,socket,10,8192,22.94
Pipeline,socket,10,16384,43.56
Pipeline,socket,10,32768,68.25
Pipeline,socket,10,65536,120.42
Pipeline,socket,10,131072,214.61
Pipeline,socket,10,262144,420.59
Pipeline,socket,10,524288,822.97
Pipeline,socket,10,1048576,1598.79
Pipeline,socket,11,1,3.26
Pipeline,socket,11,2,3.09
Pipeline,socket,11,4,3.07
Pipeline,socket,11,8,3.09
Pipeline,socket,11,16,3.33
Pipeline,socket,11,32,4.63
Pipeline,socket,11,64,4.09
Pipeline,socket,11,128,6.4
Pipeline,socket,11,256,6.59
Pipeline,socket,11,512,7.34
Pipeline,socket,11,1024,8.71
Pipeline,socket,11,2048,11.41
Pipeline,socket,11,4096,15.95
Pipeline,socket,11,8192,24.94
Pipeline,socket,11,16384,47.42
Pipeline,socket,11,32768,74.58
Pipeline,socket,11,65536,131.07
Pipeline,socket,11,131072,263.43
Pipeline,socket,11,262144,454.05
Pipeline,socket,11,524288,893.59
Pipeline,socket,11,1048576,1754.44
Pipeline,socket,12,1,3.54
Pipeline,socket,12,2,3.48
Pipeline,socket,12,4,3.5
Pipeline,socket,12,8,3.48
Pipeline,socket,12,16,3.98
Pipeline,socket,12,32,5.27
Pipeline,socket,12,64,4.65
Pipeline,socket,12,128,7.27
Pipeline,socket,12,256,7.43
Pipeline,socket,12,512,8.33
Pipeline,socket,12,1024,9.93
Pipeline,socket,12,2048,12.8
Pipeline,socket,12,4096,17.72
Pipeline,socket,12,8192,27.41
Pipeline,socket,12,16384,51.63
Pipeline,socket,12,32768,83.1
Pipeline,socket,12,65536,141.11
Pipeline,socket,12,131072,259.47
Pipeline,socket,12,262144,507.65
Pipeline,socket,12,524288,960.43
Pipeline,socket,12,1048576,1870.92
Pipeline,socket,13,1,3.59
Pipeline,socket,13,2,3.57
Pipeline,socket,13,4,3.58
Pipeline,socket,13,8,3.86
Pipeline,socket,13,16,3.87
Pipeline,socket,13,32,5.54
Pipeline,socket,13,64,4.81
Pipeline,socket,13,128,7.57
Pipeline,socket,13,256,7.63
Pipeline,socket,13,512,8.68
Pipeline,socket,13,1024,10.38
Pipeline,socket,13,2048,13.54
Pipeline,socket,13,4096,18.82
Pipeline,socket,13,8192,29.41
Pipeline,socket,13,16384,55.32
Pipeline,socket,13,32768,91.45
Pipeline,socket,13,65536,152.02
Pipeline,socket,13,131072,284.99
Pipeline,socket,13,262144,541.05
Pipeline,socket,13,524288,1083.7
Pipeline,socket,13,1048576,2049.62
Pipeline,socket,14,1,3.84
Pipeline,socket,14,2,3.87
Pipeline,socket,14,4,3.82
Pipeline,socket,14,8,4.22
Pipeline,socket,14,16,3.84
Pipeline,socket,14,32,5.95
Pipeline,socket,14,64,5.21
Pipeline,socket,14,128,8.35
Pipeline,socket,14,256,8.49
Pipeline,socket,14,512,9.68
Pipeline,socket,14,1024,11.58
Pipeline,socket,14,2048,14.91
Pipeline,socket,14,4096,20.47
Pipeline,socket,14,8192,31.73
Pipeline,socket,14,16384,59.09
Pipeline,socket,14,32768,101.14
Pipeline,socket,14,65536,167.68
Pipeline,socket,14,131072,305.28
Pipeline,socket,14,262144,607.45
Pipeline,socket,14,524288,1163.35
Pipeline,socket,14,1048576,2266.76
Pipeline,socket,15,1,4.0
Pipeline,socket,15,2,4.0
Pipeline,socket,15,4,3.97
Pipeline,socket,15,8,4.81
Pipeline,socket,15,16,3.99
Pipeline,socket,15,32,6.39
Pipeline,socket,15,64,5.48
Pipeline,socket,15,128,8.92
Pipeline,socket,15,256,9.09
Pipeline,socket,15,512,10.23
Pipeline,socket,15,1024,12.35
Pipeline,socket,15,2048,15.88
Pipeline,socket,15,4096,22.12
Pipeline,socket,15,8192,33.98
Pipeline,socket,15,16384,64.31
Pipeline,socket,15,32768,108.96
Pipeline,socket,15,65536,178.62
Pipeline,socket,15,131072,341.91
Pipeline,socket,15,262144,626.49
Pipeline,socket,15,524288,1236.46
Pipeline,socket,15,1048576,2355.79
Pipeline,socket,16,1,4.54
Pipeline,socket,16,2,4.45
Pipeline,socket,16,4,4.42
Pipeline,socket,16,8,5.38
Pipeline,socket,16,16,4.42
Pipeline,socket,16,32,6.87
Pipeline,socket,16,64,6.04
Pipeline,socket,16,128,9.78
Pipeline,socket,16,256,9.87
Pipeline,socket,16,512,11.04
Pipeline,socket,16,1024,12.75
Pipeline,socket,16,2048,16.69
Pipeline,socket,16,4096,23.26
Pipeline,socket,16,8192,36.23
Pipeline,socket,16,16384,68.66
Pipeline,socket,16,32768,110.94
Pipeline,socket,16,65536,184.87
Pipeline,socket,16,131072,347.52
Pipeline,socket,16,262144,667.7
Pipeline,socket,16,524288,1267.21
Pipeline,socket,16,1048576,2538.8
Pipeline,socket,17,1,4.95
Pipeline,socket,17,2,4.88
Pipeline,socket,17,4,4.85
Pipeline,socket,17,8,5.86
Pipeline,socket,17,16,4.84
Pipeline,socket,17,32,7.23
Pipeline,socket,17,64,6.62
Pipeline,socket,17,128,10.33
Pipeline,socket,17,256,10.49
Pipeline,socket,17,512,11.78
Pipeline,socket,17,1024,13.6
Pipeline,socket,17,2048,17.68
Pipeline,socket,17,4096,24.75
Pipeline,socket,17,8192,38.37
Pipeline,socket,17,16384,75.85
Pipeline,socket,17,32768,123.26
Pipeline,socket,17,65536,202.49
Pipeline,socket,17,131072,365.53
Pipeline,socket,17,262144,723.6
Pipeline,socket,17,524288,1349.38
Pipeline,socket,17,1048576,2657.07
Pipeline,socket,18,1,5.22
Pipeline,socket,18,2,5.19
Pipeline,socket,18,4,5.55
Pipeline,socket,18,8,5.23
Pipeline,socket,18,16,5.18
Pipeline,socket,18,32,7.89
Pipeline,socket,18,64,7.14
Pipeline,socket,18,128,11.26
Pipeline,socket,18,256,11.41
Pipeline,socket,18,512,12.74
Pipeline,socket,18,1024,14.89
Pipeline,socket,18,2048,19.43
Pipeline,socket,18,4096,26.63
Pipeline,socket,18,8192,41.15
Pipeline,socket,18,16384,77.14
Pipeline,socket,18,32768,120.66
Pipeline,socket,18,65536,207.82
Pipeline,socket,18,131072,388.46
Pipeline,socket,18,262144,734.19
Pipeline,socket,18,524288,1429.76
Pipeline,socket,18,1048576,2931.34
Pipeline,socket,19,1,5.37
Pipeline,socket,19,2,5.33
Pipeline,socket,19,4,5.35
Pipeline,socket,19,8,6.09
Pipeline,socket,19,16,5.33
Pipeline,socket,19,32,7.93
Pipeline,socket,19,64,7.29
Pipeline,socket,19,128,11.63
Pipeline,socket,19,256,11.83
Pipeline,socket,19,512,13.21
Pipeline,socket,19,1024,15.55
Pipeline,socket,19,2048,20.28
Pipeline,socket,19,4096,27.92
Pipeline,socket,19,8192,43.28
Pipeline,socket,19,16384,81.76
Pipeline,socket,19,32768,128.43
Pipeline,socket,19,65536,221.85
Pipeline,socket,19,131072,417.57
Pipeline,socket,19,262144,784.11
Pipeline,socket,19,524288,1503.97
Pipeline,socket,19,1048576,2966.39
Pipeline,socket,20,1,5.79
Pipeline,socket,20,2,5.74
Pipeline,socket,20,4,6.69
Pipeline,socket,20,8,5.78
Pipeline,socket,20,16,5.76
Pipeline,socket,20,32,8.51
Pipeline,socket,20,64,7.85
Pipeline,socket,20,128,12.56
Pipeline,socket,20,256,12.75
Pipeline,socket,20,512,14.19
Pipeline,socket,20,1024,16.82
Pipeline,socket,20,2048,21.64
Pipeline,socket,20,4096,29.61
Pipeline,socket,20,8192,45.9
Pipeline,socket,20,16384,86.95
Pipeline,socket,20,32768,141.89
Pipeline,socket,20,65536,234.5
Pipeline,socket,20,131072,430.99
Pipeline,socket,20,262144,804.48
Pipeline,socket,20,524288,1643.41
Pipeline,socket,20,1048576,3143.33
Pipeline,socket,21,1,5.82
Pipeline,socket,21,2,5.8
Pipeline,socket,21,4,6.51
Pipeline,socket,21,8,5.84
Pipeline,socket,21,16,5.77
Pipeline,socket,21,32,8.9
Pipeline,socket,21,64,7.92
Pipeline,socket,21,128,12.87
Pipeline,socket,21,256,13.15
Pipeline,socket,21,512,14.62
Pipeline,socket,21,1024,17.27
Pipeline,socket,21,2048,22.26
Pipeline,socket,21,4096,30.55
Pipeline,socket,21,8192,47.76
Pipeline,socket,21,16384,88.88
Pipeline,socket,21,32768,143.36
Pipeline,socket,21,65536,240.18
Pipeline,socket,21,131072,450.98
Pipeline,socket,21,262144,864.82
Pipeline,socket,21,524288,1657.69
Pipeline,socket,21,1048576,3268.07
Pipeline,socket,22,1,6.21
Pipeline,socket,22,2,6.1
Pipeline,socket,22,4,7.13
Pipeline,socket,22,8,6.18
Pipeline,socket,22,16,6.19
Pipeline,socket,22,32,9.36
Pipeline,socket,22,64,8.39
Pipeline,socket,22,128,13.73
Pipeline,socket,22,256,14.01
Pipeline,socket,22,512,15.5
Pipeline,socket,22,1024,18.57
Pipeline,socket,22,2048,23.81
Pipeline,socket,22,4096,32.32
Pipeline,socket,22,8192,50.3
Pipeline,socket,22,16384,95.38
Pipeline,socket,22,32768,147.66
Pipeline,socket,22,65536,260.15
Pipeline,socket,22,131072,485.21
Pipeline,socket,22,262144,888.47
Pipeline,socket,22,524288,1757.87
Pipeline,socket,22,1048576,3554.0
Pipeline,socket,23,1,6.31
Pipeline,socket,23,2,6.29
Pipeline,socket,23,4,6.99
Pipeline,socket,23,8,6.27
Pipeline,socket,23,16,6.25
Pipeline,socket,23,32,9.48
Pipeline,socket,23,64,8.55
Pipeline,socket,23,128,14.24
Pipeline,socket,23,256,14.6
Pipeline,socket,23,512,16.17
Pipeline,socket,23,1024,19.74
Pipeline,socket,23,2048,25.58
Pipeline,socket,23,4096,34.57
Pipeline,socket,23,8192,54.07
Pipeline,socket,23,16384,99.85
Pipeline,socket,23,32768,159.33
Pipeline,socket,23,65536,275.65
Pipeline,socket,23,131072,522.06
Pipeline,socket,23,262144,968.45
Pipeline,socket,23,524288,1941.81
Pipeline,socket,23,1048576,3689.91
Pipeline,socket,24,1,6.77
Pipeline,socket,24,2,6.68
Pipeline,socket,24,4,7.77
Pipeline,socket,24,8,6.72
Pipeline,socket,24,16,6.72
Pipeline,socket,24,32,10.35
Pipeline,socket,24,64,9.28
Pipeline,socket,24,128,15.46
Pipeline,socket,24,256,16.07
Pipeline,socket,24,512,17.4
Pipeline,socket,24,1024,21.06
Pipeline,socket,24,2048,26.82
Pipeline,socket,24,4096,36.06
Pipeline,socket,24,8192,57.06
Pipeline,socket,24,16384,105.6
Pipeline,socket,24,32768,168.81
Pipeline,socket,24,65536,293.8
Pipeline,socket,24,131072,539.6
Pipeline,socket,24,262144,1040.93
Pipeline,socket,24,524288,2062.45
Pipeline,socket,24,1048576,3977.96
Pipeline,socket,25,1,6.5
Pipeline,socket,25,2,7.61
Pipeline,socket,25,4,6.82
Pipeline,socket,25,8,6.48
Pipeline,socket,25,16,6.47
Pipeline,socket,25,32,10.0
Pipeline,socket,25,64,9.04
Pipeline,socket,25,128,15.47
Pipeline,socket,25,256,15.61
Pipeline,socket,25,512,17.62
Pipeline,socket,25,1024,21.36
Pipeline,socket,25,2048,27.5
Pipeline,socket,25,4096,37.56
Pipeline,socket,25,8192,58.48
Pipeline,socket,25,16384,111.14
Pipeline,socket,25,32768,174.83
Pipeline,socket,25,65536,324.12
Pipeline,socket,25,131072,595.17
Pipeline,socket,25,262144,1071.93
Pipeline,socket,25,524288,2083.1
Pipeline,socket,25,1048576,4050.03
Pipeline,socket,26,1,6.79
Pipeline,socket,26,2,7.83
Pipeline,socket,26,4,6.74
Pipeline,socket,26,8,6.72
Pipeline,socket,26,16,6.71
Pipeline,socket,26,32,10.73
Pipeline,socket,26,64,9.51
Pipeline,socket,26,128,15.86
Pipeline,socket,26,256,16.22
Pipeline,socket,26,512,18.34
Pipeline,socket,26,1024,22.2
Pipeline,socket,26,2048,28.16
Pipeline,socket,26,4096,39.13
Pipeline,socket,26,8192,60.43
Pipeline,socket,26,16384,112.93
Pipeline,socket,26,32768,181.52
Pipeline,socket,26,65536,334.48
Pipeline,socket,26,131072,600.55
Pipeline,socket,26,262144,1116.78
Pipeline,socket,26,524288,2131.77
Pipeline,socket,26,1048576,4190.86
Pipeline,socket,27,1,6.95
Pipeline,socket,27,2,7.87
Pipeline,socket,27,4,7.02
Pipeline,socket,27,8,6.94
Pipeline,socket,27,16,6.92
Pipeline,socket,27,32,10.91
Pipeline,socket,27,64,9.67
Pipeline,socket,27,128,16.49
Pipeline,socket,27,256,16.86
Pipeline,socket,27,512,18.8
Pipeline,socket,27,1024,22.91
Pipeline,socket,27,2048,29.5
Pipeline,socket,27,4096,40.31
Pipeline,socket,27,8192,62.38
Pipeline,socket,27,16384,116.59
Pipeline,socket,27,32768,185.09
Pipeline,socket,27,65536,324.29
Pipeline,socket,27,131072,620.74
Pipeline,socket,27,262144,1135.91
Pipeline,socket,27,524288,2200.62
Pipeline,socket,27,1048576,4315.08
Pipeline,socket,28,1,7.1
Pipeline,socket,28,2,8.3
Pipeline,socket,28,4,7.17
Pipeline,socket,28,8,7.09
Pipeline,socket,28,16,7.05
Pipeline,socket,28,32,11.13
Pipeline,socket,28,64,9.91
Pipeline,socket,28,128,16.99
Pipeline,socket,28,256,17.54
Pipeline,socket,28,512,19.69
Pipeline,socket,28,1024,23.95
Pipeline,socket,28,2048,31.38
Pipeline,socket,28,4096,41.88
Pipeline,socket,28,8192,65.22
Pipeline,socket,28,16384,125.57
Pipeline,socket,28,32768,194.25
Pipeline,socket,28,65536,351.48
Pipeline,socket,28,131072,616.42
Pipeline,socket,28,262144,1173.48
Pipeline,socket,28,524288,2296.02
Pipeline,socket,28,1048576,4479.85
Pipeline,socket,29,1,7.32
Pipeline,socket,29,2,8.9
Pipeline,socket,29,4,7.36
Pipeline,socket,29,8,7.33
Pipeline,socket,29,16,7.33
Pipeline,socket,29,32,11.64
Pipeline,socket,29,64,10.31
Pipeline,socket,29,128,17.34
Pipeline,socket,29,256,18.04
Pipeline,socket,29,512,19.86
Pipeline,socket,29,1024,24.46
Pipeline,socket,29,2048,31.6
Pipeline,socket,29,4096,42.71
Pipeline,socket,29,8192,66.43
Pipeline,socket,29,16384,127.64
Pipeline,socket,29,32768,202.42
Pipeline,socket,29,65536,345.44
Pipeline,socket,29,131072,658.23
Pipeline,socket,29,262144,1219.69
Pipeline,socket,29,524288,2366.27
Pipeline,socket,29,1048576,4678.66
Pipeline,socket,30,1,7.49
Pipeline,socket,30,2,8.7
Pipeline,socket,30,4,7.54
Pipeline,socket,30,8,7.52
Pipeline,socket,30,16,7.47
Pipeline,socket,30,32,12.08
Pipeline,socket,30,64,10.65
Pipeline,socket,30,128,18.17
Pipeline,socket,30,256,18.86
Pipeline,socket,30,512,21.14
Pipeline,socket,30,1024,25.7
Pipeline,socket,30,2048,33.31
Pipeline,socket,30,4096,45.28
Pipeline,socket,30,8192,70.32
Pipeline,socket,30,16384,129.62
Pipeline,socket,30,32768,207.53
Pipeline,socket,30,65536,362.25
Pipeline,socket,30,131072,655.69
Pipeline,socket,30,262144,1275.84
Pipeline,socket,30,524288,2451.32
Pipeline,socket,30,1048576,4783.47
