Algorithm,Allocation,Processes,MessageSize,Latency
Pipeline,socket,39,1024,36.31
Pipeline,socket,39,2048,44.45
Pipeline,socket,39,4096,61.07
Pipeline,socket,39,8192,92.94
Pipeline,socket,39,16384,171.84
Pipeline,socket,39,32768,270.28
Pipeline,socket,39,65536,464.20
Pipeline,socket,39,131072,848.21
Pipeline,socket,39,262144,1609.97
Pipeline,socket,39,524288,3142.61
Pipeline,socket,39,1048576,6120.71
Pipeline,socket,40,1,13.44
Pipeline,socket,40,2,12.28
Pipeline,socket,40,4,12.18
Pipeline,socket,40,8,12.15
Pipeline,socket,40,16,12.28
Pipeline,socket,40,32,17.05
Pipeline,socket,40,64,16.04
Pipeline,socket,40,128,27.48
Pipeline,socket,40,256,28.14
Pipeline,socket,40,512,30.35
Pipeline,socket,40,1024,36.91
Pipeline,socket,40,2048,45.70
Pipeline,socket,40,4096,61.57
Pipeline,socket,40,8192,95.76
Pipeline,socket,40,16384,174.95
Pipeline,socket,40,32768,275.99
Pipeline,socket,40,65536,467.38
Pipeline,socket,40,131072,876.89
Pipeline,socket,40,262144,1666.75
Pipeline,socket,40,524288,3202.29
Pipeline,socket,40,1048576,6239.85
Pipeline,socket,41,1,12.62
Pipeline,socket,41,2,13.30
Pipeline,socket,41,4,12.38
Pipeline,socket,41,8,12.33
Pipeline,socket,41,16,12.37
Pipeline,socket,41,32,17.47
Pipeline,socket,41,64,16.36
Pipeline,socket,41,128,27.83
Pipeline,socket,41,256,28.51
Pipeline,socket,41,512,30.66
Pipeline,socket,41,1024,37.31
Pipeline,socket,41,2048,46.30
Pipeline,socket,41,4096,62.75
Pipeline,socket,41,8192,99.17
Pipeline,socket,41,16384,178.35
Pipeline,socket,41,32768,278.77
Pipeline,socket,41,65536,488.53
Pipeline,socket,41,131072,897.10
Pipeline,socket,41,262144,1685.85
Pipeline,socket,41,524288,3301.38
Pipeline,socket,41,1048576,6357.96
Pipeline,socket,42,1,12.66
Pipeline,socket,42,2,13.23
Pipeline,socket,42,4,12.56
Pipeline,socket,42,8,12.60
Pipeline,socket,42,16,12.50
Pipeline,socket,42,32,18.02
Pipeline,socket,42,64,16.67
Pipeline,socket,42,128,28.94
Pipeline,socket,42,256,29.65
Pipeline,socket,42,512,31.71
Pipeline,socket,42,1024,37.98
Pipeline,socket,42,2048,47.93
Pipeline,socket,42,4096,64.89
Pipeline,socket,42,8192,100.38
Pipeline,socket,42,16384,185.00
Pipeline,socket,42,32768,288.63
Pipeline,socket,42,65536,490.34
Pipeline,socket,42,131072,917.97
Pipeline,socket,42,262144,1719.24
Pipeline,socket,42,524288,3334.80
Pipeline,socket,42,1048576,6532.08
Pipeline,socket,43,1,13.55
Pipeline,socket,43,2,13.16
Pipeline,socket,43,4,12.80
Pipeline,socket,43,8,12.79
Pipeline,socket,43,16,12.77
Pipeline,socket,43,32,18.32
Pipeline,socket,43,64,17.13
Pipeline,socket,43,128,29.12
Pipeline,socket,43,256,29.83
Pipeline,socket,43,512,32.62
Pipeline,socket,43,1024,38.53
Pipeline,socket,43,2048,48.07
Pipeline,socket,43,4096,65.61
Pipeline,socket,43,8192,102.04
Pipeline,socket,43,16384,186.62
Pipeline,socket,43,32768,301.82
Pipeline,socket,43,65536,499.36
Pipeline,socket,43,131072,943.11
Pipeline,socket,43,262144,1774.16
Pipeline,socket,43,524288,3412.64
Pipeline,socket,43,1048576,6716.15
Pipeline,socket,44,1,14.06
Pipeline,socket,44,2,13.24
Pipeline,socket,44,4,12.99
Pipeline,socket,44,8,12.98
Pipeline,socket,44,16,13.42
Pipeline,socket,44,32,18.49
Pipeline,socket,44,64,17.46
Pipeline,socket,44,128,29.90
Pipeline,socket,44,256,30.66
Pipeline,socket,44,512,33.45
Pipeline,socket,44,1024,39.84
Pipeline,socket,44,2048,50.19
Pipeline,socket,44,4096,67.75
Pipeline,socket,44,8192,104.76
Pipeline,socket,44,16384,190.38
Pipeline,socket,44,32768,300.09
Pipeline,socket,44,65536,512.64
Pipeline,socket,44,131072,950.86
Pipeline,socket,44,262144,1821.11
Pipeline,socket,44,524288,3506.57
Pipeline,socket,44,1048576,6842.63
Pipeline,socket,45,1,14.60
Pipeline,socket,45,2,13.41
Pipeline,socket,45,4,13.26
Pipeline,socket,45,8,13.21
Pipeline,socket,45,16,13.11
Pipeline,socket,45,32,18.80
Pipeline,socket,45,64,17.85
Pipeline,socket,45,128,30.15
Pipeline,socket,45,256,31.04
Pipeline,socket,45,512,33.73
Pipeline,socket,45,1024,40.33
Pipeline,socket,45,2048,50.50
Pipeline,socket,45,4096,68.97
Pipeline,socket,45,8192,106.87
Pipeline,socket,45,16384,193.09
Pipeline,socket,45,32768,306.12
Pipeline,socket,45,65536,528.61
Pipeline,socket,45,131072,976.86
Pipeline,socket,45,262144,1828.46
Pipeline,socket,45,524288,3559.74
Pipeline,socket,45,1048576,6940.95
