Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,19,32768,38.21
Binomial,core,19,65536,73.09
Binomial,core,19,131072,141.86
Binomial,core,19,262144,272.71
Binomial,core,19,524288,542.98
Binomial,core,19,1048576,874.35
Binomial,core,20,1,2.18
Binomial,core,20,2,2.07
Binomial,core,20,4,2.06
Binomial,core,20,8,2.06
Binomial,core,20,16,2.07
Binomial,core,20,32,2.28
Binomial,core,20,64,2.37
Binomial,core,20,128,3.07
Binomial,core,20,256,2.96
Binomial,core,20,512,3.16
Binomial,core,20,1024,3.64
Binomial,core,20,2048,4.42
Binomial,core,20,4096,6.37
Binomial,core,20,8192,9.17
Binomial,core,20,16384,23.92
Binomial,core,20,32768,41.48
Binomial,core,20,65536,80.44
Binomial,core,20,131072,153.67
Binomial,core,20,262144,305.23
Binomial,core,20,524288,590.09
Binomial,core,20,1048576,1023.78
Binomial,core,21,1,1.89
Binomial,core,21,2,1.91
Binomial,core,21,4,1.93
Binomial,core,21,8,1.92
Binomial,core,21,16,1.93
Binomial,core,21,32,2.18
Binomial,core,21,64,2.17
Binomial,core,21,128,3.16
Binomial,core,21,256,2.91
Binomial,core,21,512,3.09
Binomial,core,21,1024,3.63
Binomial,core,21,2048,4.41
Binomial,core,21,4096,6.43
Binomial,core,21,8192,9.30
Binomial,core,21,16384,23.52
Binomial,core,21,32768,40.78
Binomial,core,21,65536,76.64
Binomial,core,21,131072,148.76
Binomial,core,21,262144,287.18
Binomial,core,21,524288,554.75
Binomial,core,21,1048576,906.45
Binomial,core,22,1,1.93
Binomial,core,22,2,1.94
Binomial,core,22,4,1.90
Binomial,core,22,8,1.91
Binomial,core,22,16,1.90
Binomial,core,22,32,2.18
Binomial,core,22,64,2.12
Binomial,core,22,128,3.28
Binomial,core,22,256,3.06
Binomial,core,22,512,3.10
Binomial,core,22,1024,3.74
Binomial,core,22,2048,4.57
Binomial,core,22,4096,6.61
Binomial,core,22,8192,9.65
Binomial,core,22,16384,23.86
Binomial,core,22,32768,41.94
Binomial,core,22,65536,79.58
Binomial,core,22,131072,153.34
Binomial,core,22,262144,293.66
Binomial,core,22,524288,566.69
Binomial,core,22,1048576,906.68
Binomial,core,23,1,1.86
Binomial,core,23,2,1.89
Binomial,core,23,4,1.86
Binomial,core,23,8,1.87
Binomial,core,23,16,1.86
Binomial,core,23,32,2.16
Binomial,core,23,64,2.11
Binomial,core,23,128,3.15
Binomial,core,23,256,3.04
Binomial,core,23,512,3.21
Binomial,core,23,1024,3.82
Binomial,core,23,2048,4.73
Binomial,core,23,4096,6.88
Binomial,core,23,8192,10.00
Binomial,core,23,16384,23.92
Binomial,core,23,32768,41.85
Binomial,core,23,65536,79.84
Binomial,core,23,131072,156.72
Binomial,core,23,262144,305.31
Binomial,core,23,524288,592.50
Binomial,core,23,1048576,1018.13
Binomial,core,24,1,1.88
Binomial,core,24,2,1.92
Binomial,core,24,4,1.89
Binomial,core,24,8,1.90
Binomial,core,24,16,1.87
Binomial,core,24,32,2.32
Binomial,core,24,64,2.33
Binomial,core,24,128,3.07
Binomial,core,24,256,3.11
Binomial,core,24,512,3.35
Binomial,core,24,1024,3.97
Binomial,core,24,2048,4.89
Binomial,core,24,4096,7.06
Binomial,core,24,8192,10.26
Binomial,core,24,16384,24.66
Binomial,core,24,32768,43.21
Binomial,core,24,65536,84.28
Binomial,core,24,131072,154.24
Binomial,core,24,262144,297.91
Binomial,core,24,524288,610.05
