Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,28,65536,81.24
Binomial,core,28,131072,103.22
Binomial,core,28,262144,165.62
Binomial,core,28,524288,203.10
Binomial,core,28,1048576,327.17
Binomial,core,29,1,1.63
Binomial,core,29,2,1.63
Binomial,core,29,4,1.73
Binomial,core,29,8,2.14
Binomial,core,29,16,2.70
Binomial,core,29,32,2.53
Binomial,core,29,64,2.87
Binomial,core,29,128,3.51
Binomial,core,29,256,4.38
Binomial,core,29,512,6.23
Binomial,core,29,1024,9.65
Binomial,core,29,2048,16.46
Binomial,core,29,4096,28.33
Binomial,core,29,8192,51.13
Binomial,core,29,16384,51.37
Binomial,core,29,32768,37.91
Binomial,core,29,65536,89.65
Binomial,core,29,131072,159.12
Binomial,core,29,262144,152.52
Binomial,core,29,524288,213.03
Binomial,core,29,1048576,343.48
Binomial,core,30,1,1.57
Binomial,core,30,2,1.59
Binomial,core,30,4,1.67
Binomial,core,30,8,2.24
Binomial,core,30,16,2.35
Binomial,core,30,32,2.46
Binomial,core,30,64,2.99
Binomial,core,30,128,3.62
Binomial,core,30,256,4.57
Binomial,core,30,512,6.79
Binomial,core,30,1024,10.27
Binomial,core,30,2048,17.33
Binomial,core,30,4096,30.14
Binomial,core,30,8192,54.91
Binomial,core,30,16384,53.41
Binomial,core,30,32768,36.44
Binomial,core,30,65536,72.96
Binomial,core,30,131072,121.98
Binomial,core,30,262144,148.58
Binomial,core,30,524288,250.82
Binomial,core,30,1048576,377.41
Binomial,core,31,1,1.53
Binomial,core,31,2,1.65
Binomial,core,31,4,1.64
Binomial,core,31,8,2.28
Binomial,core,31,16,2.14
Binomial,core,31,32,2.42
Binomial,core,31,64,2.95
Binomial,core,31,128,3.60
Binomial,core,31,256,4.66
Binomial,core,31,512,6.85
Binomial,core,31,1024,10.77
Binomial,core,31,2048,17.75
Binomial,core,31,4096,31.49
Binomial,core,31,8192,57.92
Binomial,core,31,16384,55.15
Binomial,core,31,32768,41.62
Binomial,core,31,65536,76.38
Binomial,core,31,131072,146.26
Binomial,core,31,262144,153.88
Binomial,core,31,524288,246.13
Binomial,core,31,1048576,407.21
Binomial,core,32,1,1.85
Binomial,core,32,2,2.01
Binomial,core,32,4,2.02
Binomial,core,32,8,2.55
Binomial,core,32,16,2.88
Binomial,core,32,32,4.06
Binomial,core,32,64,3.90
Binomial,core,32,128,4.67
Binomial,core,32,256,5.77
Binomial,core,32,512,9.15
Binomial,core,32,1024,11.62
Binomial,core,32,2048,14.59
Binomial,core,32,4096,20.16
Binomial,core,32,8192,60.67
Binomial,core,32,16384,18.98
Binomial,core,32,32768,41.09
Binomial,core,32,65536,51.45
Binomial,core,32,131072,121.81
Binomial,core,32,262144,153.66
Binomial,core,32,524288,244.10
Binomial,core,32,1048576,447.83
Binomial,core,33,1,4.18
Binomial,core,33,2,4.28
Binomial,core,33,4,4.28
Binomial,core,33,8,6.29
Binomial,core,33,16,4.96
Binomial,core,33,32,5.46
Binomial,core,33,64,6.10
Binomial,core,33,128,6.82
Binomial,core,33,256,8.36
Binomial,core,33,512,10.12
Binomial,core,33,1024,12.80
Binomial,core,33,2048,15.70
Binomial,core,33,4096,21.15
Binomial,core,33,8192,61.98
Binomial,core,33,16384,21.52
Binomial,core,33,32768,43.62
Binomial,core,33,65536,68.94
Binomial,core,33,131072,115.93
Binomial,core,33,262144,163.12
Binomial,core,33,524288,279.72
Binomial,core,33,1048576,477.52
Binomial,core,34,1,4.05
Binomial,core,34,2,4.20
Binomial,core,34,4,4.69
Binomial,core,34,8,5.15
Binomial,core,34,16,4.92
Binomial,core,34,32,5.34
Binomial,core,34,64,6.00
Binomial,core,34,128,6.87
Binomial,core,34,256,8.22
Binomial,core,34,512,10.37
Binomial,core,34,1024,12.93
Binomial,core,34,2048,16.36
Binomial,core,34,4096,22.18
Binomial,core,34,8192,60.63
Binomial,core,34,16384,21.99
Binomial,core,34,32768,42.80
Binomial,core,34,65536,91.61
Binomial,core,34,131072,124.01
Binomial,core,34,262144,182.31
Binomial,core,34,524288,313.31
Binomial,core,34,1048576,525.73
Binomial,core,35,1,3.87
Binomial,core,35,2,4.00
Binomial,core,35,4,4.26
Binomial,core,35,8,5.01
Binomial,core,35,16,4.77
Binomial,core,35,32,5.20
Binomial,core,35,64,5.84
Binomial,core,35,128,6.69
Binomial,core,35,256,8.00
Binomial,core,35,512,10.40
Binomial,core,35,1024,13.22
Binomial,core,35,2048,16.26
Binomial,core,35,4096,21.94
Binomial,core,35,8192,61.33
Binomial,core,35,16384,22.51
Binomial,core,35,32768,43.25
