Algorithm,Allocation,Processes,MessageSize,Latency
Linear_Nb,core,37,2048,16.93
Linear_Nb,core,37,4096,23.45
Linear_Nb,core,37,8192,60.21
Linear_Nb,core,37,16384,23.27
Linear_Nb,core,37,32768,44.02
Linear_Nb,core,37,65536,82.89
Linear_Nb,core,37,131072,127.83
Linear_Nb,core,37,262144,196.96
Linear_Nb,core,37,524288,344.77
Linear_Nb,core,37,1048576,646.50
Linear_Nb,core,38,1,3.48
Linear_Nb,core,38,2,3.64
Linear_Nb,core,38,4,3.62
Linear_Nb,core,38,8,5.17
Linear_Nb,core,38,16,4.44
Linear_Nb,core,38,32,4.93
Linear_Nb,core,38,64,5.63
Linear_Nb,core,38,128,6.35
Linear_Nb,core,38,256,7.84
Linear_Nb,core,38,512,10.23
Linear_Nb,core,38,1024,13.32
Linear_Nb,core,38,2048,16.76
Linear_Nb,core,38,4096,23.34
Linear_Nb,core,38,8192,59.09
Linear_Nb,core,38,16384,23.20
Linear_Nb,core,38,32768,43.37
Linear_Nb,core,38,65536,92.45
Linear_Nb,core,38,131072,170.16
Linear_Nb,core,38,262144,231.37
Linear_Nb,core,38,524288,371.92
Linear_Nb,core,38,1048576,712.62
Linear_Nb,core,39,1,3.39
Linear_Nb,core,39,2,3.51
Linear_Nb,core,39,4,3.73
Linear_Nb,core,39,8,4.76
Linear_Nb,core,39,16,4.28
Linear_Nb,core,39,32,4.67
Linear_Nb,core,39,64,5.49
Linear_Nb,core,39,128,6.27
Linear_Nb,core,39,256,7.71
Linear_Nb,core,39,512,10.31
Linear_Nb,core,39,1024,13.46
Linear_Nb,core,39,2048,16.96
Linear_Nb,core,39,4096,23.68
Linear_Nb,core,39,8192,58.41
Linear_Nb,core,39,16384,24.06
Linear_Nb,core,39,32768,41.64
Linear_Nb,core,39,65536,92.99
Linear_Nb,core,39,131072,135.77
Linear_Nb,core,39,262144,226.60
Linear_Nb,core,39,524288,400.45
Linear_Nb,core,39,1048576,753.99
Linear_Nb,core,40,1,3.25
Linear_Nb,core,40,2,3.38
Linear_Nb,core,40,4,3.44
Linear_Nb,core,40,8,4.92
Linear_Nb,core,40,16,4.05
Linear_Nb,core,40,32,4.74
Linear_Nb,core,40,64,5.41
Linear_Nb,core,40,128,6.19
Linear_Nb,core,40,256,7.57
Linear_Nb,core,40,512,10.53
Linear_Nb,core,40,1024,13.67
Linear_Nb,core,40,2048,17.33
Linear_Nb,core,40,4096,24.21
Linear_Nb,core,40,8192,59.55
Linear_Nb,core,40,16384,24.30
Linear_Nb,core,40,32768,41.75
Linear_Nb,core,40,65536,92.30
Linear_Nb,core,40,131072,135.49
Linear_Nb,core,40,262144,235.13
Linear_Nb,core,40,524288,437.54
Linear_Nb,core,40,1048576,808.23
Linear_Nb,core,41,1,3.22
Linear_Nb,core,41,2,3.34
Linear_Nb,core,41,4,3.37
Linear_Nb,core,41,8,4.78
Linear_Nb,core,41,16,4.06
Linear_Nb,core,41,32,4.56
Linear_Nb,core,41,64,5.18
Linear_Nb,core,41,128,6.01
Linear_Nb,core,41,256,7.50
Linear_Nb,core,41,512,10.93
Linear_Nb,core,41,1024,14.22
Linear_Nb,core,41,2048,17.83
Linear_Nb,core,41,4096,24.76
Linear_Nb,core,41,8192,59.39
Linear_Nb,core,41,16384,23.93
Linear_Nb,core,41,32768,41.38
Linear_Nb,core,41,65536,80.08
Linear_Nb,core,41,131072,164.49
Linear_Nb,core,41,262144,263.92
Linear_Nb,core,41,524288,456.60
Linear_Nb,core,41,1048576,859.66
Linear_Nb,core,42,1,3.03
Linear_Nb,core,42,2,3.18
Linear_Nb,core,42,4,4.08
Linear_Nb,core,42,8,3.86
Linear_Nb,core,42,16,3.90
Linear_Nb,core,42,32,4.65
Linear_Nb,core,42,64,5.28
Linear_Nb,core,42,128,6.12
Linear_Nb,core,42,256,7.25
Linear_Nb,core,42,512,10.89
Linear_Nb,core,42,1024,14.23
Linear_Nb,core,42,2048,17.90
Linear_Nb,core,42,4096,25.08
Linear_Nb,core,42,8192,59.44
Linear_Nb,core,42,16384,24.33
Linear_Nb,core,42,32768,41.05
Linear_Nb,core,42,65536,93.65
Linear_Nb,core,42,131072,158.78
Linear_Nb,core,42,262144,294.61
Linear_Nb,core,42,524288,479.39
Linear_Nb,core,42,1048576,911.55
Linear_Nb,core,43,1,2.96
Linear_Nb,core,43,2,3.11
Linear_Nb,core,43,4,3.10
Linear_Nb,core,43,8,4.76
Linear_Nb,core,43,16,3.82
Linear_Nb,core,43,32,4.58
Linear_Nb,core,43,64,5.25
Linear_Nb,core,43,128,5.98
Linear_Nb,core,43,256,7.59
Linear_Nb,core,43,512,11.28
Linear_Nb,core,43,1024,14.44
Linear_Nb,core,43,2048,18.34
Linear_Nb,core,43,4096,25.64
Linear_Nb,core,43,8192,60.14
Linear_Nb,core,43,16384,24.65
Linear_Nb,core,43,32768,41.46
Linear_Nb,core,43,65536,95.90
Linear_Nb,core,43,131072,165.49
Linear_Nb,core,43,262144,279.25
Linear_Nb,core,43,524288,512.76
Linear_Nb,core,43,1048576,969.69
Linear_Nb,core,44,1,2.90
Linear_Nb,core,44,2,3.04
Linear_Nb,core,44,4,3.45
Linear_Nb,core,44,8,4.53
Linear_Nb,core,44,16,3.75
Linear_Nb,core,44,32,4.44
Linear_Nb,core,44,64,5.18
Linear_Nb,core,44,128,5.98
Linear_Nb,core,44,256,7.37
Linear_Nb,core,44,512,11.18
Linear_Nb,core,44,1024,14.68
Linear_Nb,core,44,2048,18.66
Linear_Nb,core,44,4096,26.13
Linear_Nb,core,44,8192,59.90
Linear_Nb,core,44,16384,25.15
Linear_Nb,core,44,32768,45.95
Linear_Nb,core,44,65536,97.86
Linear_Nb,core,44,131072,163.40
Linear_Nb,core,44,262144,288.39
Linear_Nb,core,44,524288,538.57
Linear_Nb,core,44,1048576,1031.76
Linear_Nb,core,45,1,2.89
Linear_Nb,core,45,2,2.96
Linear_Nb,core,45,4,3.31
Linear_Nb,core,45,8,3.86
Linear_Nb,core,45,16,3.71
Linear_Nb,core,45,32,4.32
Linear_Nb,core,45,64,5.00
Linear_Nb,core,45,128,5.89
Linear_Nb,core,45,256,7.32
Linear_Nb,core,45,512,11.40
Linear_Nb,core,45,1024,14.93
Linear_Nb,core,45,2048,19.30
Linear_Nb,core,45,4096,26.94
Linear_Nb,core,45,8192,61.30
Linear_Nb,core,45,16384,25.35
Linear_Nb,core,45,32768,48.08
Linear_Nb,core,45,65536,78.76
Linear_Nb,core,45,131072,183.31
Linear_Nb,core,45,262144,298.65
Linear_Nb,core,45,524288,560.81
Linear_Nb,core,45,1048576,1090.29
Linear_Nb,core,46,1,2.88
Linear_Nb,core,46,2,3.02
Linear_Nb,core,46,4,4.00
Linear_Nb,core,46,8,3.61
Linear_Nb,core,46,16,3.73
Linear_Nb,core,46,32,4.34
Linear_Nb,core,46,64,4.99
Linear_Nb,core,46,128,5.94
Linear_Nb,core,46,256,7.22
Linear_Nb,core,46,512,11.83
Linear_Nb,core,46,1024,15.43
Linear_Nb,core,46,2048,19.69
Linear_Nb,core,46,4096,27.52
Linear_Nb,core,46,8192,62.53
Linear_Nb,core,46,16384,25.75
Linear_Nb,core,46,32768,49.07
Linear_Nb,core,46,65536,101.94
Linear_Nb,core,46,131072,182.32
Linear_Nb,core,46,262144,348.20
Linear_Nb,core,46,524288,594.24
Linear_Nb,core,46,1048576,1150.56
Linear_Nb,core,47,1,2.87
Linear_Nb,core,47,2,2.91
Linear_Nb,core,47,4,4.27
Linear_Nb,core,47,8,3.53
Linear_Nb,core,47,16,3.82
Linear_Nb,core,47,32,4.29
Linear_Nb,core,47,64,4.89
Linear_Nb,core,47,128,5.90
Linear_Nb,core,47,256,7.12
Linear_Nb,core,47,512,12.21
Linear_Nb,core,47,1024,15.58
Linear_Nb,core,47,2048,20.06
Linear_Nb,core,47,4096,27.93
Linear_Nb,core,47,8192,62.26
Linear_Nb,core,47,16384,26.35
Linear_Nb,core,47,32768,50.63
Linear_Nb,core,47,65536,94.43
Linear_Nb,core,47,131072,183.05
Linear_Nb,core,47,262144,323.27
Linear_Nb,core,47,524288,608.25
Linear_Nb,core,47,1048576,1211.63
Linear_Nb,core,48,1,2.85
Linear_Nb,core,48,2,2.93
Linear_Nb,core,48,4,3.29
Linear_Nb,core,48,8,3.51
Linear_Nb,core,48,16,3.83
Linear_Nb,core,48,32,4.28
Linear_Nb,core,48,64,4.87
Linear_Nb,core,48,128,5.72
Linear_Nb,core,48,256,7.19
Linear_Nb,core,48,512,12.25
Linear_Nb,core,48,1024,15.83
Linear_Nb,core,48,2048,20.50
Linear_Nb,core,48,4096,28.38
Linear_Nb,core,48,8192,64.27
Linear_Nb,core,48,16384,26.39
Linear_Nb,core,48,32768,47.14
Linear_Nb,core,48,65536,96.08
Linear_Nb,core,48,131072,202.00
Linear_Nb,core,48,262144,366.53
Linear_Nb,core,48,524288,648.97
Linear_Nb,core,48,1048576,1267.14
Linear_Nb,socket,2,1,0.42
Linear_Nb,socket,2,2,0.41
Linear_Nb,socket,2,4,0.39
Linear_Nb,socket,2,8,0.38
Linear_Nb,socket,2,16,0.37
Linear_Nb,socket,2,32,0.50
Linear_Nb,socket,2,64,0.49
Linear_Nb,socket,2,128,0.79
Linear_Nb,socket,2,256,0.81
Linear_Nb,socket,2,512,0.91
Linear_Nb,socket,2,1024,1.01
Linear_Nb,socket,2,2048,1.37
Linear_Nb,socket,2,4096,2.08
Linear_Nb,socket,2,8192,3.63
Linear_Nb,socket,2,16384,6.76
Linear_Nb,socket,2,32768,12.97
Linear_Nb,socket,2,65536,24.47
Linear_Nb,socket,2,131072,15.32
Linear_Nb,socket,2,262144,25.57
Linear_Nb,socket,2,524288,48.78
Linear_Nb,socket,2,1048576,115.69
Linear_Nb,socket,3,1,0.59
Linear_Nb,socket,3,2,0.56
Linear_Nb,socket,3,4,0.61
Linear_Nb,socket,3,8,0.63
Linear_Nb,socket,3,16,0.62
Linear_Nb,socket,3,32,0.77
Linear_Nb,socket,3,64,0.76
Linear_Nb,socket,3,128,1.13
Linear_Nb,socket,3,256,1.17
Linear_Nb,socket,3,512,1.39
Linear_Nb,socket,3,1024,1.60
Linear_Nb,socket,3,2048,2.12
Linear_Nb,socket,3,4096,3.04
Linear_Nb,socket,3,8192,4.89
Linear_Nb,socket,3,16384,8.39
Linear_Nb,socket,3,32768,15.40
Linear_Nb,socket,3,65536,29.19
Linear_Nb,socket,3,131072,24.31
Linear_Nb,socket,3,262144,39.92
Linear_Nb,socket,3,524288,76.11
Linear_Nb,socket,3,1048576,176.67
Linear_Nb,socket,4,1,0.44
Linear_Nb,socket,4,2,0.44
Linear_Nb,socket,4,4,0.44
Linear_Nb,socket,4,8,0.44
Linear_Nb,socket,4,16,0.48
Linear_Nb,socket,4,32,0.60
Linear_Nb,socket,4,64,0.66
Linear_Nb,socket,4,128,0.93
Linear_Nb,socket,4,256,0.99
Linear_Nb,socket,4,512,1.21
Linear_Nb,socket,4,1024,1.65
Linear_Nb,socket,4,2048,2.46
Linear_Nb,socket,4,4096,3.79
Linear_Nb,socket,4,8192,6.32
Linear_Nb,socket,4,16384,11.11
Linear_Nb,socket,4,32768,11.91
Linear_Nb,socket,4,65536,17.64
Linear_Nb,socket,4,131072,33.92
Linear_Nb,socket,4,262144,68.77
Linear_Nb,socket,4,524288,155.78
Linear_Nb,socket,4,1048576,230.58
Linear_Nb,socket,5,1,0.49
Linear_Nb,socket,5,2,0.48
Linear_Nb,socket,5,4,0.47
Linear_Nb,socket,5,8,0.46
Linear_Nb,socket,5,16,0.47
Linear_Nb,socket,5,32,0.52
Linear_Nb,socket,5,64,0.60
Linear_Nb,socket,5,128,0.94
Linear_Nb,socket,5,256,0.98
Linear_Nb,socket,5,512,1.21
Linear_Nb,socket,5,1024,1.65
Linear_Nb,socket,5,2048,2.87
Linear_Nb,socket,5,4096,3.87
Linear_Nb,socket,5,8192,7.04
Linear_Nb,socket,5,16384,12.47
Linear_Nb,socket,5,32768,12.31
Linear_Nb,socket,5,65536,24.99
Linear_Nb,socket,5,131072,51.73
Linear_Nb,socket,5,262144,105.60
Linear_Nb,socket,5,524288,119.58
Linear_Nb,socket,5,1048576,303.69
Linear_Nb,socket,6,1,0.62
Linear_Nb,socket,6,2,0.62
Linear_Nb,socket,6,4,0.61
Linear_Nb,socket,6,8,0.61
Linear_Nb,socket,6,16,0.64
Linear_Nb,socket,6,32,0.67
Linear_Nb,socket,6,64,0.85
Linear_Nb,socket,6,128,1.24
Linear_Nb,socket,6,256,1.28
Linear_Nb,socket,6,512,1.54
Linear_Nb,socket,6,1024,2.12
Linear_Nb,socket,6,2048,3.43
Linear_Nb,socket,6,4096,4.89
Linear_Nb,socket,6,8192,8.31
Linear_Nb,socket,6,16384,14.92
Linear_Nb,socket,6,32768,14.75
Linear_Nb,socket,6,65536,29.72
Linear_Nb,socket,6,131072,61.25
Linear_Nb,socket,6,262144,105.31
Linear_Nb,socket,6,524288,189.43
Linear_Nb,socket,6,1048576,359.33
Linear_Nb,socket,7,1,0.73
Linear_Nb,socket,7,2,0.70
Linear_Nb,socket,7,4,0.69
Linear_Nb,socket,7,8,0.69
Linear_Nb,socket,7,16,0.72
Linear_Nb,socket,7,32,0.85
Linear_Nb,socket,7,64,0.91
Linear_Nb,socket,7,128,1.35
Linear_Nb,socket,7,256,1.41
Linear_Nb,socket,7,512,1.75
Linear_Nb,socket,7,1024,2.38
Linear_Nb,socket,7,2048,3.92
Linear_Nb,socket,7,4096,5.48
Linear_Nb,socket,7,8192,9.13
Linear_Nb,socket,7,16384,16.44
Linear_Nb,socket,7,32768,16.69
Linear_Nb,socket,7,65536,32.35
Linear_Nb,socket,7,131072,67.03
Linear_Nb,socket,7,262144,91.23
Linear_Nb,socket,7,524288,195.26
Linear_Nb,socket,7,1048576,412.14
Linear_Nb,socket,8,1,0.93
Linear_Nb,socket,8,2,0.88
Linear_Nb,socket,8,4,0.88
Linear_Nb,socket,8,8,0.94
Linear_Nb,socket,8,16,0.95
Linear_Nb,socket,8,32,1.15
Linear_Nb,socket,8,64,1.29
Linear_Nb,socket,8,128,1.65
Linear_Nb,socket,8,256,1.77
Linear_Nb,socket,8,512,2.17
Linear_Nb,socket,8,1024,2.96
Linear_Nb,socket,8,2048,4.83
Linear_Nb,socket,8,4096,6.64
Linear_Nb,socket,8,8192,11.21
Linear_Nb,socket,8,16384,10.70
Linear_Nb,socket,8,32768,17.35
Linear_Nb,socket,8,65536,35.58
Linear_Nb,socket,8,131072,75.20
Linear_Nb,socket,8,262144,95.93
Linear_Nb,socket,8,524288,175.52
Linear_Nb,socket,8,1048576,456.66
Linear_Nb,socket,9,1,1.50
Linear_Nb,socket,9,2,1.41
Linear_Nb,socket,9,4,1.34
Linear_Nb,socket,9,8,1.37
Linear_Nb,socket,9,16,1.38
Linear_Nb,socket,9,32,1.54
Linear_Nb,socket,9,64,1.67
Linear_Nb,socket,9,128,2.04
Linear_Nb,socket,9,256,2.23
Linear_Nb,socket,9,512,2.72
Linear_Nb,socket,9,1024,3.83
Linear_Nb,socket,9,2048,4.83
Linear_Nb,socket,9,4096,6.96
Linear_Nb,socket,9,8192,11.12
Linear_Nb,socket,9,16384,12.25
Linear_Nb,socket,9,32768,19.75
Linear_Nb,socket,9,65536,39.23
Linear_Nb,socket,9,131072,75.45
Linear_Nb,socket,9,262144,111.33
Linear_Nb,socket,9,524288,183.62
Linear_Nb,socket,9,1048576,495.22
Linear_Nb,socket,10,1,1.11
Linear_Nb,socket,10,2,1.09
Linear_Nb,socket,10,4,1.11
Linear_Nb,socket,10,8,1.15
Linear_Nb,socket,10,16,1.19
Linear_Nb,socket,10,32,1.37
Linear_Nb,socket,10,64,1.52
Linear_Nb,socket,10,128,1.90
Linear_Nb,socket,10,256,2.08
Linear_Nb,socket,10,512,2.61
Linear_Nb,socket,10,1024,3.62
Linear_Nb,socket,10,2048,5.19
Linear_Nb,socket,10,4096,7.60
Linear_Nb,socket,10,8192,12.27
Linear_Nb,socket,10,16384,12.84
Linear_Nb,socket,10,32768,21.61
Linear_Nb,socket,10,65536,44.72
Linear_Nb,socket,10,131072,95.15
Linear_Nb,socket,10,262144,123.38
Linear_Nb,socket,10,524288,202.30
Linear_Nb,socket,10,1048576,557.06
Linear_Nb,socket,11,1,1.00
Linear_Nb,socket,11,2,0.98
Linear_Nb,socket,11,4,0.98
Linear_Nb,socket,11,8,1.04
Linear_Nb,socket,11,16,1.06
Linear_Nb,socket,11,32,1.27
Linear_Nb,socket,11,64,1.44
Linear_Nb,socket,11,128,1.80
Linear_Nb,socket,11,256,2.01
Linear_Nb,socket,11,512,2.51
Linear_Nb,socket,11,1024,3.53
Linear_Nb,socket,11,2048,4.88
Linear_Nb,socket,11,4096,7.54
Linear_Nb,socket,11,8192,12.23
Linear_Nb,socket,11,16384,13.56
Linear_Nb,socket,11,32768,22.14
Linear_Nb,socket,11,65536,32.94
Linear_Nb,socket,11,131072,82.22
Linear_Nb,socket,11,262144,158.20
Linear_Nb,socket,11,524288,199.14
Linear_Nb,socket,11,1048576,603.21
Linear_Nb,socket,12,1,1.09
Linear_Nb,socket,12,2,1.07
Linear_Nb,socket,12,4,1.08
Linear_Nb,socket,12,8,1.13
Linear_Nb,socket,12,16,1.14
Linear_Nb,socket,12,32,1.36
Linear_Nb,socket,12,64,1.52
Linear_Nb,socket,12,128,1.89
Linear_Nb,socket,12,256,2.12
Linear_Nb,socket,12,512,3.13
Linear_Nb,socket,12,1024,3.63
Linear_Nb,socket,12,2048,5.27
Linear_Nb,socket,12,4096,8.10
Linear_Nb,socket,12,8192,13.55
Linear_Nb,socket,12,16384,13.90
Linear_Nb,socket,12,32768,22.80
Linear_Nb,socket,12,65536,49.48
Linear_Nb,socket,12,131072,93.43
Linear_Nb,socket,12,262144,149.94
Linear_Nb,socket,12,524288,198.57
Linear_Nb,socket,12,1048576,649.42
Linear_Nb,socket,13,1,1.17
Linear_Nb,socket,13,2,1.02
Linear_Nb,socket,13,4,1.02
Linear_Nb,socket,13,8,1.06
Linear_Nb,socket,13,16,1.08
Linear_Nb,socket,13,32,1.32
Linear_Nb,socket,13,64,1.45
Linear_Nb,socket,13,128,1.91
Linear_Nb,socket,13,256,2.46
Linear_Nb,socket,13,512,2.73
Linear_Nb,socket,13,1024,3.72
Linear_Nb,socket,13,2048,5.61
Linear_Nb,socket,13,4096,8.49
Linear_Nb,socket,13,8192,14.07
Linear_Nb,socket,13,16384,15.68
Linear_Nb,socket,13,32768,25.45
Linear_Nb,socket,13,65536,53.83
Linear_Nb,socket,13,131072,122.87
Linear_Nb,socket,13,262144,155.89
Linear_Nb,socket,13,524288,212.52
Linear_Nb,socket,13,1048576,703.21
Linear_Nb,socket,14,1,1.00
Linear_Nb,socket,14,2,0.97
Linear_Nb,socket,14,4,0.99
Linear_Nb,socket,14,8,1.05
Linear_Nb,socket,14,16,1.16
Linear_Nb,socket,14,32,1.32
Linear_Nb,socket,14,64,1.50
Linear_Nb,socket,14,128,1.93
Linear_Nb,socket,14,256,2.40
Linear_Nb,socket,14,512,2.92
Linear_Nb,socket,14,1024,3.98
Linear_Nb,socket,14,2048,6.04
Linear_Nb,socket,14,4096,9.14
Linear_Nb,socket,14,8192,15.53
Linear_Nb,socket,14,16384,16.76
Linear_Nb,socket,14,32768,28.34
Linear_Nb,socket,14,65536,60.62
Linear_Nb,socket,14,131072,82.16
Linear_Nb,socket,14,262144,138.80
Linear_Nb,socket,14,524288,266.93
Linear_Nb,socket,14,1048576,749.59
Linear_Nb,socket,15,1,0.98
Linear_Nb,socket,15,2,1.00
Linear_Nb,socket,15,4,0.99
Linear_Nb,socket,15,8,1.04
Linear_Nb,socket,15,16,1.19
Linear_Nb,socket,15,32,1.35
Linear_Nb,socket,15,64,1.44
Linear_Nb,socket,15,128,1.96
Linear_Nb,socket,15,256,2.62
Linear_Nb,socket,15,512,2.91
Linear_Nb,socket,15,1024,4.19
Linear_Nb,socket,15,2048,6.24
Linear_Nb,socket,15,4096,9.82
Linear_Nb,socket,15,8192,16.56
Linear_Nb,socket,15,16384,18.03
Linear_Nb,socket,15,32768,29.04
Linear_Nb,socket,15,65536,60.17
Linear_Nb,socket,15,131072,95.55
Linear_Nb,socket,15,262144,156.61
Linear_Nb,socket,15,524288,257.73
Linear_Nb,socket,15,1048576,806.86
Linear_Nb,socket,16,1,1.13
Linear_Nb,socket,16,2,1.12
Linear_Nb,socket,16,4,1.15
Linear_Nb,socket,16,8,1.19
Linear_Nb,socket,16,16,1.34
Linear_Nb,socket,16,32,1.46
Linear_Nb,socket,16,64,1.66
Linear_Nb,socket,16,128,2.19
Linear_Nb,socket,16,256,2.75
Linear_Nb,socket,16,512,3.65
Linear_Nb,socket,16,1024,5.08
Linear_Nb,socket,16,2048,7.34
Linear_Nb,socket,16,4096,11.29
Linear_Nb,socket,16,8192,18.91
Linear_Nb,socket,16,16384,33.95
Linear_Nb,socket,16,32768,23.33
Linear_Nb,socket,16,65536,52.46
Linear_Nb,socket,16,131072,125.29
Linear_Nb,socket,16,262144,167.98
Linear_Nb,socket,16,524288,262.76
Linear_Nb,socket,16,1048576,263.09
Linear_Nb,socket,17,1,1.65
Linear_Nb,socket,17,2,1.59
Linear_Nb,socket,17,4,1.61
Linear_Nb,socket,17,8,1.62
Linear_Nb,socket,17,16,1.80
Linear_Nb,socket,17,32,1.95
Linear_Nb,socket,17,64,2.09
Linear_Nb,socket,17,128,3.12
Linear_Nb,socket,17,256,3.20
Linear_Nb,socket,17,512,3.83
Linear_Nb,socket,17,1024,5.41
Linear_Nb,socket,17,2048,7.71
Linear_Nb,socket,17,4096,11.74
Linear_Nb,socket,17,8192,20.11
Linear_Nb,socket,17,16384,35.29
Linear_Nb,socket,17,32768,33.19
Linear_Nb,socket,17,65536,59.32
Linear_Nb,socket,17,131072,129.83
Linear_Nb,socket,17,262144,168.09
Linear_Nb,socket,17,524288,225.84
Linear_Nb,socket,17,1048576,259.69
Linear_Nb,socket,18,1,1.53
Linear_Nb,socket,18,2,1.54
Linear_Nb,socket,18,4,1.58
Linear_Nb,socket,18,8,1.61
Linear_Nb,socket,18,16,1.77
Linear_Nb,socket,18,32,1.95
Linear_Nb,socket,18,64,2.17
Linear_Nb,socket,18,128,2.70
Linear_Nb,socket,18,256,3.45
Linear_Nb,socket,18,512,3.82
Linear_Nb,socket,18,1024,5.32
Linear_Nb,socket,18,2048,7.70
Linear_Nb,socket,18,4096,11.59
Linear_Nb,socket,18,8192,19.37
Linear_Nb,socket,18,16384,37.53
Linear_Nb,socket,18,32768,33.76
Linear_Nb,socket,18,65536,68.88
Linear_Nb,socket,18,131072,127.43
Linear_Nb,socket,18,262144,164.73
Linear_Nb,socket,18,524288,247.60
Linear_Nb,socket,18,1048576,290.43
Linear_Nb,socket,19,1,1.42
Linear_Nb,socket,19,2,1.41
Linear_Nb,socket,19,4,1.45
Linear_Nb,socket,19,8,1.49
Linear_Nb,socket,19,16,1.65
Linear_Nb,socket,19,32,1.87
Linear_Nb,socket,19,64,2.04
Linear_Nb,socket,19,128,2.56
Linear_Nb,socket,19,256,3.52
Linear_Nb,socket,19,512,3.67
Linear_Nb,socket,19,1024,5.22
Linear_Nb,socket,19,2048,7.51
Linear_Nb,socket,19,4096,11.79
Linear_Nb,socket,19,8192,19.75
Linear_Nb,socket,19,16384,38.64
Linear_Nb,socket,19,32768,38.31
Linear_Nb,socket,19,65536,77.71
Linear_Nb,socket,19,131072,132.86
Linear_Nb,socket,19,262144,199.58
Linear_Nb,socket,19,524288,259.32
Linear_Nb,socket,19,1048576,277.18
Linear_Nb,socket,20,1,1.35
Linear_Nb,socket,20,2,1.36
Linear_Nb,socket,20,4,1.40
Linear_Nb,socket,20,8,1.43
Linear_Nb,socket,20,16,1.56
Linear_Nb,socket,20,32,1.82
Linear_Nb,socket,20,64,1.98
Linear_Nb,socket,20,128,2.92
Linear_Nb,socket,20,256,2.89
Linear_Nb,socket,20,512,3.77
Linear_Nb,socket,20,1024,5.27
Linear_Nb,socket,20,2048,7.66
Linear_Nb,socket,20,4096,11.99
Linear_Nb,socket,20,8192,20.32
Linear_Nb,socket,20,16384,40.67
Linear_Nb,socket,20,32768,38.39
Linear_Nb,socket,20,65536,78.39
Linear_Nb,socket,20,131072,135.55
Linear_Nb,socket,20,262144,193.44
Linear_Nb,socket,20,524288,257.72
Linear_Nb,socket,20,1048576,303.51
Linear_Nb,socket,21,1,1.28
Linear_Nb,socket,21,2,1.28
Linear_Nb,socket,21,4,1.32
Linear_Nb,socket,21,8,1.37
Linear_Nb,socket,21,16,1.50
Linear_Nb,socket,21,32,1.77
Linear_Nb,socket,21,64,1.91
Linear_Nb,socket,21,128,3.10
Linear_Nb,socket,21,256,2.80
Linear_Nb,socket,21,512,3.59
Linear_Nb,socket,21,1024,5.24
Linear_Nb,socket,21,2048,7.77
Linear_Nb,socket,21,4096,12.21
Linear_Nb,socket,21,8192,20.70
Linear_Nb,socket,21,16384,41.82
Linear_Nb,socket,21,32768,41.08
Linear_Nb,socket,21,65536,64.75
Linear_Nb,socket,21,131072,120.34
Linear_Nb,socket,21,262144,178.01
Linear_Nb,socket,21,524288,222.04
Linear_Nb,socket,21,1048576,277.65
Linear_Nb,socket,22,1,1.27
Linear_Nb,socket,22,2,1.28
Linear_Nb,socket,22,4,1.31
Linear_Nb,socket,22,8,1.36
Linear_Nb,socket,22,16,1.51
Linear_Nb,socket,22,32,1.75
Linear_Nb,socket,22,64,2.29
Linear_Nb,socket,22,128,3.12
Linear_Nb,socket,22,256,2.82
Linear_Nb,socket,22,512,3.65
Linear_Nb,socket,22,1024,5.29
Linear_Nb,socket,22,2048,8.00
Linear_Nb,socket,22,4096,12.41
Linear_Nb,socket,22,8192,21.39
Linear_Nb,socket,22,16384,44.37
Linear_Nb,socket,22,32768,40.57
Linear_Nb,socket,22,65536,56.81
Linear_Nb,socket,22,131072,137.14
Linear_Nb,socket,22,262144,211.02
Linear_Nb,socket,22,524288,278.41
Linear_Nb,socket,22,1048576,324.56
Linear_Nb,socket,23,1,1.24
Linear_Nb,socket,23,2,1.21
Linear_Nb,socket,23,4,1.25
Linear_Nb,socket,23,8,1.32
Linear_Nb,socket,23,16,1.51
Linear_Nb,socket,23,32,1.72
Linear_Nb,socket,23,64,1.89
Linear_Nb,socket,23,128,2.88
Linear_Nb,socket,23,256,3.26
Linear_Nb,socket,23,512,3.73
Linear_Nb,socket,23,1024,5.63
Linear_Nb,socket,23,2048,8.48
Linear_Nb,socket,23,4096,13.50
Linear_Nb,socket,23,8192,23.00
Linear_Nb,socket,23,16384,46.40
Linear_Nb,socket,23,32768,44.48
Linear_Nb,socket,23,65536,61.54
Linear_Nb,socket,23,131072,139.56
Linear_Nb,socket,23,262144,166.03
Linear_Nb,socket,23,524288,254.76
Linear_Nb,socket,23,1048576,333.17
Linear_Nb,socket,24,1,1.33
Linear_Nb,socket,24,2,1.32
Linear_Nb,socket,24,4,1.36
Linear_Nb,socket,24,8,1.40
Linear_Nb,socket,24,16,1.57
Linear_Nb,socket,24,32,1.80
Linear_Nb,socket,24,64,2.29
Linear_Nb,socket,24,128,2.75
Linear_Nb,socket,24,256,2.93
Linear_Nb,socket,24,512,3.92
Linear_Nb,socket,24,1024,5.78
Linear_Nb,socket,24,2048,8.79
Linear_Nb,socket,24,4096,13.77
Linear_Nb,socket,24,8192,23.66
Linear_Nb,socket,24,16384,47.84
Linear_Nb,socket,24,32768,47.50
Linear_Nb,socket,24,65536,94.23
Linear_Nb,socket,24,131072,131.77
Linear_Nb,socket,24,262144,169.47
Linear_Nb,socket,24,524288,247.95
Linear_Nb,socket,24,1048576,325.65
Linear_Nb,socket,25,1,1.69
